#bias_lya*(1+beta_lya) beta_lya ap at alpha_lya SigmaNL_perp 1+f bao_amp bias_lls beta_lls L0_lls bias_gamma bias_prim lambda_uv bias_qso growth_rate drp Lpar_cross Lper_cross qso_evol_0 qso_evol_1 sigma_velo_lorentz qso_rad_strength qso_rad_asymmetry qso_rad_lifetime qso_rad_decrease bias_Si2c beta_Si2c alpha_Si2c bias_Si3 beta_Si3 alpha_Si3 bias_Si2b beta_Si2b alpha_Si2b bias_Si2a beta_Si2a alpha_Si2a qso_metal_boost chi2
-0.346952091551 1.92826397235 0.966666666667 1.38965517241 2.9 3.26 1.966 1.0 0.0295790886356 0.559239959725 62.3306712431 -0.184096085755 -0.666666666667 300.0 3.87084 0.97076 -0.932696486012 4.0 4.0 0.53 0.289 6.44982386423 0.328280681623 0.0 inf 300.0 0.000978047052083 0.5 1.0 -0.00700494695864 0.5 1.0 -0.00399246302385 0.5 1.0 -0.0014127332676 0.5 1.0 1.0 2592.22400403
-0.346988427089 1.9296172299 0.966666666667 1.41724137931 2.9 3.26 1.966 1.0 0.0295423921102 0.558521871343 62.3669369769 -0.183063980076 -0.666666666667 300.0 3.87084 0.97076 -0.933360111551 4.0 4.0 0.53 0.289 6.45371668986 0.326661161748 0.0 inf 300.0 0.000969901016524 0.5 1.0 -0.00700323803215 0.5 1.0 -0.00398175211736 0.5 1.0 -0.00141932140181 0.5 1.0 1.0 2592.59205985
-0.346909775541 1.92871991535 0.966666666667 1.44482758621 2.9 3.26 1.966 1.0 0.0295963905177 0.558877097022 62.3918697187 -0.183048872151 -0.666666666667 300.0 3.87084 0.97076 -0.933896609113 4.0 4.0 0.53 0.289 6.45165464158 0.326256251497 0.0 inf 300.0 0.000963340340834 0.5 1.0 -0.00700619272679 0.5 1.0 -0.00398127641239 0.5 1.0 -0.00141983683067 0.5 1.0 1.0 2592.87629963
-0.346835359415 1.92731828638 0.966666666667 1.4724137931 2.9 3.26 1.966 1.0 0.0296595093694 0.559178590571 62.4079740156 -0.183123534678 -0.666666666667 300.0 3.87084 0.97076 -0.934412555355 4.0 4.0 0.53 0.289 6.4485156789 0.326242193613 0.0 inf 300.0 0.00095693781997 0.5 1.0 -0.00700916807172 0.5 1.0 -0.00398142773015 0.5 1.0 -0.00142031390171 0.5 1.0 1.0 2593.06152367
-0.346497673005 1.92068556204 0.966666666667 1.5 2.9 3.26 1.966 1.0 0.02989013834 0.56060532342 62.4282868985 -0.185367656915 -0.666666666667 300.0 3.87084 0.97076 -0.934281945081 4.0 4.0 0.53 0.289 6.43079986175 0.329217464669 0.0 inf 300.0 0.000955996520888 0.5 1.0 -0.00701929875221 0.5 1.0 -0.0039957172561 0.5 1.0 -0.00141314675789 0.5 1.0 1.0 2593.14215656
-0.35119466932 2.3500050322 1.02222222222 0.7 2.9 3.26 1.966 1.0 0.0258172837018 0.544973992101 61.6927949896 -0.153790122882 -0.666666666667 300.0 3.87084 0.97076 -0.933869368522 4.0 4.0 0.53 0.289 7.20677240791 0.122123542875 0.0 inf 300.0 0.000978245149027 0.5 1.0 -0.00689704626932 0.5 1.0 -0.00395222957872 0.5 1.0 -0.00140828268452 0.5 1.0 1.0 2606.43219445
-0.350820078952 2.27344653541 1.02222222222 0.727586206897 2.9 3.26 1.966 1.0 0.026187869803 0.545042850435 61.7555836966 -0.157801206585 -0.666666666667 300.0 3.87084 0.97076 -0.932301150721 4.0 4.0 0.53 0.289 7.08112274712 0.159028442096 0.0 inf 300.0 0.000974640058878 0.5 1.0 -0.00691285566951 0.5 1.0 -0.00396235927735 0.5 1.0 -0.00140768069724 0.5 1.0 1.0 2602.38184439
-0.35030765072 2.19471715726 1.02222222222 0.755172413793 2.9 3.26 1.966 1.0 0.026645991075 0.545583369564 61.8129193742 -0.163648140367 -0.666666666667 300.0 3.87084 0.97076 -0.930183288243 4.0 4.0 0.53 0.289 6.94338403218 0.199704245363 0.0 inf 300.0 0.000972256479831 0.5 1.0 -0.00691546264967 0.5 1.0 -0.00397000350059 0.5 1.0 -0.00140308664764 0.5 1.0 1.0 2597.52778147
-0.349763445998 2.11633993162 1.02222222222 0.78275862069 2.9 3.26 1.966 1.0 0.0271701068075 0.545861772272 61.8638232464 -0.170104724814 -0.666666666667 300.0 3.87084 0.97076 -0.928980089382 4.0 4.0 0.53 0.289 6.80264465882 0.242043672966 0.0 inf 300.0 0.000969343099541 0.5 1.0 -0.00692498432343 0.5 1.0 -0.00397733297833 0.5 1.0 -0.00140408668437 0.5 1.0 1.0 2592.48882086
-0.349263407477 2.04667811415 1.02222222222 0.810344827586 2.9 3.26 1.966 1.0 0.0277020045717 0.546068590173 61.9039381802 -0.176359796986 -0.666666666667 300.0 3.87084 0.97076 -0.928171621738 4.0 4.0 0.53 0.289 6.67375353116 0.281389456247 0.0 inf 300.0 0.000968293306718 0.5 1.0 -0.00693561025383 0.5 1.0 -0.0039863727749 0.5 1.0 -0.00140421353591 0.5 1.0 1.0 2587.78108794
-0.348829758035 1.98892224101 1.02222222222 0.837931034483 2.9 3.26 1.966 1.0 0.0282305969304 0.546523163714 61.9777241692 -0.18196571367 -0.666666666667 300.0 3.87084 0.97076 -0.92742834523 4.0 4.0 0.53 0.289 6.56463615795 0.315331403611 0.0 inf 300.0 0.000965432983239 0.5 1.0 -0.00694247827324 0.5 1.0 -0.00399315533865 0.5 1.0 -0.00141216245694 0.5 1.0 1.0 2583.78196244
-0.348391346335 1.94405734375 1.02222222222 0.865517241379 2.9 3.26 1.966 1.0 0.0288115009954 0.547196773192 62.0152194404 -0.187400058897 -0.666666666667 300.0 3.87084 0.97076 -0.927310326993 4.0 4.0 0.53 0.289 6.47698400817 0.342297127968 0.0 inf 300.0 0.000968023795591 0.5 1.0 -0.00696341903445 0.5 1.0 -0.00400937711186 0.5 1.0 -0.00141436428737 0.5 1.0 1.0 2580.77146406
-0.348539631502 1.92503295725 1.02222222222 0.893103448276 2.9 3.26 1.966 1.0 0.0290425832672 0.547291663865 62.056709553 -0.187359587881 -0.666666666667 300.0 3.87084 0.97076 -0.927332023717 4.0 4.0 0.53 0.289 6.44691695624 0.353956875382 0.0 inf 300.0 0.000967597998721 0.5 1.0 -0.00697432550409 0.5 1.0 -0.00401854455648 0.5 1.0 -0.00141756970813 0.5 1.0 1.0 2578.94862955
-0.348493958999 1.91879624645 1.02222222222 0.920689655172 2.9 3.26 1.966 1.0 0.0292855786083 0.547988935488 62.1093856345 -0.187554826092 -0.666666666667 300.0 3.87084 0.97076 -0.927823371388 4.0 4.0 0.53 0.289 6.43672775778 0.356547016016 0.0 inf 300.0 0.000968583722505 0.5 1.0 -0.0069858972248 0.5 1.0 -0.00402815517477 0.5 1.0 -0.00142074790858 0.5 1.0 1.0 2578.36739969
-0.348398542334 1.92261743093 1.02222222222 0.948275862069 2.9 3.26 1.966 1.0 0.0294754237937 0.549075449679 62.1639918164 -0.187312538921 -0.666666666667 300.0 3.87084 0.97076 -0.928668861759 4.0 4.0 0.53 0.289 6.4436348686 0.352408101791 0.0 inf 300.0 0.000969419902282 0.5 1.0 -0.00699398953136 0.5 1.0 -0.00403633766606 0.5 1.0 -0.00142239685912 0.5 1.0 1.0 2578.87067499
-0.348243964818 1.93298209825 1.02222222222 0.975862068966 2.9 3.26 1.966 1.0 0.029614196477 0.550450025019 62.2122287889 -0.186899686304 -0.666666666667 300.0 3.87084 0.97076 -0.929756171167 4.0 4.0 0.53 0.289 6.46121813789 0.343854800621 0.0 inf 300.0 0.000968197626588 0.5 1.0 -0.00700085688646 0.5 1.0 -0.00404137537354 0.5 1.0 -0.00142265601914 0.5 1.0 1.0 2580.13763348
-0.348050591071 1.94636840367 1.02222222222 1.00344827586 2.9 3.26 1.966 1.0 0.0297085995041 0.551904407406 62.2472776672 -0.186425224481 -0.666666666667 300.0 3.87084 0.97076 -0.930978899374 4.0 4.0 0.53 0.289 6.48312725312 0.333269420746 0.0 inf 300.0 0.000966187789585 0.5 1.0 -0.00700841902503 0.5 1.0 -0.00404290718587 0.5 1.0 -0.00142220055999 0.5 1.0 1.0 2581.80767893
-0.347875494178 1.95940247065 1.02222222222 1.03103448276 2.9 3.26 1.966 1.0 0.0297552308855 0.553268099763 62.278722578 -0.185714777009 -0.666666666667 300.0 3.87084 0.97076 -0.93211418436 4.0 4.0 0.53 0.289 6.50444180166 0.322977288167 0.0 inf 300.0 0.000961119216888 0.5 1.0 -0.00701671221438 0.5 1.0 -0.00404138174682 0.5 1.0 -0.00142182144789 0.5 1.0 1.0 2583.58330613
-0.347751375044 1.96972782393 1.02222222222 1.05862068966 2.9 3.26 1.966 1.0 0.0297570836513 0.55437181334 62.31061618 -0.184724752023 -0.666666666667 300.0 3.87084 0.97076 -0.933022866876 4.0 4.0 0.53 0.289 6.5215772714 0.314589118356 0.0 inf 300.0 0.000954350262734 0.5 1.0 -0.00702471750336 0.5 1.0 -0.00403743478511 0.5 1.0 -0.00142206061455 0.5 1.0 1.0 2585.25996829
-0.34769243571 1.97581333996 1.02222222222 1.08620689655 2.9 3.26 1.966 1.0 0.0297198400552 0.555260340596 62.3468802572 -0.18348021288 -0.666666666667 300.0 3.87084 0.97076 -0.933654863924 4.0 4.0 0.53 0.289 6.53236275174 0.309118724504 0.0 inf 300.0 0.000945309162978 0.5 1.0 -0.00703000875108 0.5 1.0 -0.00403077206007 0.5 1.0 -0.00142314382229 0.5 1.0 1.0 2586.71478158
-0.348625234385 1.98837467825 1.02222222222 1.11379310345 2.9 3.26 1.966 1.0 0.0293360693388 0.553480690767 62.3998451131 -0.175346706127 -0.666666666667 300.0 3.87084 0.97076 -0.934135129782 4.0 4.0 0.53 0.289 6.57733032703 0.300824797 0.0 inf 300.0 0.000939884463801 0.5 1.0 -0.00702782145536 0.5 1.0 -0.00402993726605 0.5 1.0 -0.00141982097796 0.5 1.0 1.0 2587.88693942
-0.348731346585 1.98937310518 1.02222222222 1.14137931034 2.9 3.26 1.966 1.0 0.0292413574667 0.556062051549 62.4797317179 -0.173864943573 -0.666666666667 300.0 3.87084 0.97076 -0.934526054649 4.0 4.0 0.53 0.289 6.57903650683 0.300520535769 0.0 inf 300.0 0.000934891797064 0.5 1.0 -0.00703807608123 0.5 1.0 -0.00403034034936 0.5 1.0 -0.00142080373802 0.5 1.0 1.0 2588.7804258
-0.348788080395 1.98122678319 1.02222222222 1.16896551724 2.9 3.26 1.966 1.0 0.0292291022787 0.55495940987 62.5023186342 -0.17285858687 -0.666666666667 300.0 3.87084 0.97076 -0.933811839398 4.0 4.0 0.53 0.289 6.572976408 0.303605632177 0.0 inf 300.0 0.000922010245989 0.5 1.0 -0.0070179942285 0.5 1.0 -0.0040212138804 0.5 1.0 -0.0014217578489 0.5 1.0 1.0 2589.43312543
-0.348812480127 1.97343692512 1.02222222222 1.19655172414 2.9 3.26 1.966 1.0 0.0291468136206 0.555177114945 62.5857647823 -0.171747125209 -0.666666666667 300.0 3.87084 0.97076 -0.933490049124 4.0 4.0 0.53 0.289 6.55947040501 0.307424389642 0.0 inf 300.0 0.000913227630155 0.5 1.0 -0.00701879808891 0.5 1.0 -0.00401206886021 0.5 1.0 -0.00142788260863 0.5 1.0 1.0 2589.91404948
-0.348791036184 1.96447697778 1.02222222222 1.22413793103 2.9 3.26 1.966 1.0 0.0291067244349 0.555691787401 62.6401007873 -0.171205259543 -0.666666666667 300.0 3.87084 0.97076 -0.933279207739 4.0 4.0 0.53 0.289 6.54311380131 0.312109344321 0.0 inf 300.0 0.000902729872607 0.5 1.0 -0.00702248540872 0.5 1.0 -0.00400563544803 0.5 1.0 -0.00142953197302 0.5 1.0 1.0 2590.30102397
-0.348750577454 1.95591474737 1.02222222222 1.25172413793 2.9 3.26 1.966 1.0 0.0290932290043 0.555963759231 62.6980177379 -0.170843555642 -0.666666666667 300.0 3.87084 0.97076 -0.932869487149 4.0 4.0 0.53 0.289 6.52869150099 0.316310812557 0.0 inf 300.0 0.000892694661891 0.5 1.0 -0.0070193099993 0.5 1.0 -0.0039994913506 0.5 1.0 -0.00143266979819 0.5 1.0 1.0 2590.66235793
-0.348690541535 1.94899510216 1.02222222222 1.27931034483 2.9 3.26 1.966 1.0 0.0290963636548 0.556288767387 62.7526538241 -0.170619269187 -0.666666666667 300.0 3.87084 0.97076 -0.932596926787 4.0 4.0 0.53 0.289 6.51673536897 0.319518333019 0.0 inf 300.0 0.000883227673552 0.5 1.0 -0.00701686484858 0.5 1.0 -0.00399447862697 0.5 1.0 -0.00143552160329 0.5 1.0 1.0 2591.04109607
-0.34860750449 1.94383231681 1.02222222222 1.30689655172 2.9 3.26 1.966 1.0 0.029117105368 0.556661793084 62.8021191745 -0.17054362734 -0.666666666667 300.0 3.87084 0.97076 -0.932498322908 4.0 4.0 0.53 0.289 6.50737821199 0.321627307776 0.0 inf 300.0 0.000874416842135 0.5 1.0 -0.00701549801742 0.5 1.0 -0.00399069171092 0.5 1.0 -0.00143789732963 0.5 1.0 1.0 2591.44918111
-0.348504444009 1.94022199065 1.02222222222 1.33448275862 2.9 3.26 1.966 1.0 0.0291549236517 0.557073227075 62.8460814542 -0.170609243476 -0.666666666667 300.0 3.87084 0.97076 -0.932588760181 4.0 4.0 0.53 0.289 6.50028934636 0.322770855923 0.0 inf 300.0 0.000866279602458 0.5 1.0 -0.00701536311698 0.5 1.0 -0.0039881378179 0.5 1.0 -0.00143975762684 0.5 1.0 1.0 2591.87354121
-0.348379829459 1.93750713636 1.02222222222 1.36206896552 2.9 3.26 1.966 1.0 0.0292100384125 0.557491922393 62.8826364336 -0.170850483857 -0.666666666667 300.0 3.87084 0.97076 -0.932837252516 4.0 4.0 0.53 0.289 6.49426489097 0.323349892306 0.0 inf 300.0 0.000858694074844 0.5 1.0 -0.00701644732731 0.5 1.0 -0.00398669070805 0.5 1.0 -0.00144095994536 0.5 1.0 1.0 2592.28527972
-0.348239601359 1.93517650894 1.02222222222 1.38965517241 2.9 3.26 1.966 1.0 0.029280342348 0.557902211707 62.912052883 -0.171255342136 -0.666666666667 300.0 3.87084 0.97076 -0.933203180378 4.0 4.0 0.53 0.289 6.48849109535 0.32371130236 0.0 inf 300.0 0.000851545320735 0.5 1.0 -0.0070185739066 0.5 1.0 -0.00398620606474 0.5 1.0 -0.00144154809775 0.5 1.0 1.0 2592.65319831
-0.348088677566 1.93276723746 1.02222222222 1.41724137931 2.9 3.26 1.966 1.0 0.0293634406169 0.558287188634 62.9342058042 -0.171812745156 -0.666666666667 300.0 3.87084 0.97076 -0.933638031328 4.0 4.0 0.53 0.289 6.48224212918 0.324164334018 0.0 inf 300.0 0.000844690435454 0.5 1.0 -0.00702150441822 0.5 1.0 -0.00398650438824 0.5 1.0 -0.00144153793037 0.5 1.0 1.0 2592.95201138
-0.347637373548 1.92556566992 1.02222222222 1.44482758621 2.9 3.26 1.966 1.0 0.0295675236599 0.559076513767 62.9507561658 -0.174480807207 -0.666666666667 300.0 3.87084 0.97076 -0.933942779442 4.0 4.0 0.53 0.289 6.46147358927 0.326890713629 0.0 inf 300.0 0.0008386176056 0.5 1.0 -0.00702234918189 0.5 1.0 -0.0039908750313 0.5 1.0 -0.0014375233668 0.5 1.0 1.0 2593.16656503
-0.347554165317 1.92316632198 1.02222222222 1.4724137931 2.9 3.26 1.966 1.0 0.0296357762798 0.559278241656 62.9586530758 -0.174764233833 -0.666666666667 300.0 3.87084 0.97076 -0.934394036211 4.0 4.0 0.53 0.289 6.45646013816 0.327651035378 0.0 inf 300.0 0.000831543267791 0.5 1.0 -0.00702625038357 0.5 1.0 -0.00399141946644 0.5 1.0 -0.0014367595184 0.5 1.0 1.0 2593.29098863
-0.347483306627 1.92029473723 1.02222222222 1.5 2.9 3.26 1.966 1.0 0.0297077016497 0.559426260822 62.9606736286 -0.175065956019 -0.666666666667 300.0 3.87084 0.97076 -0.934781118612 4.0 4.0 0.53 0.289 6.45085173336 0.328802275599 0.0 inf 300.0 0.000824590655064 0.5 1.0 -0.00703051673074 0.5 1.0 -0.00399250372082 0.5 1.0 -0.00143545559165 0.5 1.0 1.0 2593.32884953
-0.352867200012 2.29060083294 1.07777777778 0.7 2.9 3.26 1.966 1.0 0.0257022254662 0.54379013434 62.2777096428 -0.1403288438 -0.666666666667 300.0 3.87084 0.97076 -0.932429170189 4.0 4.0 0.53 0.289 7.1443079813 0.150999294765 0.0 inf 300.0 0.00073542638268 0.5 1.0 -0.00695647496091 0.5 1.0 -0.00396483739211 0.5 1.0 -0.0014114185381 0.5 1.0 1.0 2600.03942233
-0.352329994832 2.21661396692 1.07777777778 0.727586206897 2.9 3.26 1.966 1.0 0.0261625843467 0.544350312298 62.3535523422 -0.145983184003 -0.666666666667 300.0 3.87084 0.97076 -0.930050438717 4.0 4.0 0.53 0.289 7.01616230515 0.188573751621 0.0 inf 300.0 0.000728323363983 0.5 1.0 -0.00695894557005 0.5 1.0 -0.00397342344288 0.5 1.0 -0.00141441258435 0.5 1.0 1.0 2595.84422841
-0.351738712186 2.13769881428 1.07777777778 0.755172413793 2.9 3.26 1.966 1.0 0.0267124577828 0.544891960341 62.413982879 -0.152929674396 -0.666666666667 300.0 3.87084 0.97076 -0.928190365142 4.0 4.0 0.53 0.289 6.87616793739 0.230756690324 0.0 inf 300.0 0.000720920212148 0.5 1.0 -0.00696385822832 0.5 1.0 -0.00397814164075 0.5 1.0 -0.00142470919353 0.5 1.0 1.0 2591.10832285
-0.351135429534 2.06400571826 1.07777777778 0.78275862069 2.9 3.26 1.966 1.0 0.0272410965768 0.545706956459 62.5053103474 -0.159655296123 -0.666666666667 300.0 3.87084 0.97076 -0.926896029568 4.0 4.0 0.53 0.289 6.73939143728 0.271840678073 0.0 inf 300.0 0.000717133564468 0.5 1.0 -0.00696451457153 0.5 1.0 -0.00398371540104 0.5 1.0 -0.00143084785747 0.5 1.0 1.0 2586.46772864
-0.350593867149 2.00098639473 1.07777777778 0.810344827586 2.9 3.26 1.966 1.0 0.0278034620312 0.545054570821 62.5822507492 -0.166291618746 -0.666666666667 300.0 3.87084 0.97076 -0.925893212333 4.0 4.0 0.53 0.289 6.6200816942 0.308938195055 0.0 inf 300.0 0.00070491560404 0.5 1.0 -0.00696149568546 0.5 1.0 -0.00398811332105 0.5 1.0 -0.00143943624358 0.5 1.0 1.0 2582.40229119
-0.350186607297 1.95150975158 1.07777777778 0.837931034483 2.9 3.26 1.966 1.0 0.0282850004942 0.545529869971 62.6305908993 -0.171323963048 -0.666666666667 300.0 3.87084 0.97076 -0.925807537108 4.0 4.0 0.53 0.289 6.5264116488 0.338309089972 0.0 inf 300.0 0.000702860719988 0.5 1.0 -0.00697193082795 0.5 1.0 -0.00400434469299 0.5 1.0 -0.00143663332144 0.5 1.0 1.0 2579.22841922
-0.34989983117 1.91866311977 1.07777777778 0.865517241379 2.9 3.26 1.966 1.0 0.0286566057395 0.546537988876 62.6734349354 -0.174488775843 -0.666666666667 300.0 3.87084 0.97076 -0.926040820448 4.0 4.0 0.53 0.289 6.4615085248 0.358019030266 0.0 inf 300.0 0.000704087741817 0.5 1.0 -0.00698692345743 0.5 1.0 -0.00401298154448 0.5 1.0 -0.0014389296611 0.5 1.0 1.0 2577.15997359
-0.349617399856 1.90039410266 1.07777777778 0.893103448276 2.9 3.26 1.966 1.0 0.0290197039627 0.547320532717 62.7492112024 -0.176947938671 -0.666666666667 300.0 3.87084 0.97076 -0.926407625195 4.0 4.0 0.53 0.289 6.42538618379 0.368177002872 0.0 inf 300.0 0.000705801249955 0.5 1.0 -0.00699479865285 0.5 1.0 -0.00402458645964 0.5 1.0 -0.00144232963985 0.5 1.0 1.0 2576.32978197
-0.349602214926 1.8997667722 1.07777777778 0.920689655172 2.9 3.26 1.966 1.0 0.0291723644163 0.548519920755 62.8105095663 -0.176630905308 -0.666666666667 300.0 3.87084 0.97076 -0.927140047625 4.0 4.0 0.53 0.289 6.42628760266 0.367586565459 0.0 inf 300.0 0.000696594564715 0.5 1.0 -0.00699950968078 0.5 1.0 -0.00402993410728 0.5 1.0 -0.00144600981424 0.5 1.0 1.0 2576.72438938
-0.349537676521 1.91516287262 1.07777777778 0.948275862069 2.9 3.26 1.966 1.0 0.0293136073442 0.549530049265 62.8905316171 -0.175465955621 -0.666666666667 300.0 3.87084 0.97076 -0.928524615148 4.0 4.0 0.53 0.289 6.45629109884 0.355560135204 0.0 inf 300.0 0.000703154663964 0.5 1.0 -0.00700557452047 0.5 1.0 -0.00403697862801 0.5 1.0 -0.00145130502058 0.5 1.0 1.0 2578.13029593
-0.349567428627 1.93592558973 1.07777777778 0.975862068966 2.9 3.26 1.966 1.0 0.0293563959426 0.550746677211 62.9592381954 -0.173295957327 -0.666666666667 300.0 3.87084 0.97076 -0.930139096506 4.0 4.0 0.53 0.289 6.49770474657 0.340454299 0.0 inf 300.0 0.00070317239269 0.5 1.0 -0.00701303004841 0.5 1.0 -0.00404131187162 0.5 1.0 -0.00145413179084 0.5 1.0 1.0 2580.19083327
-0.349662429366 1.95892801783 1.07777777778 1.00344827586 2.9 3.26 1.966 1.0 0.0293267590573 0.551400045816 63.0180848927 -0.170539294115 -0.666666666667 300.0 3.87084 0.97076 -0.931601092322 4.0 4.0 0.53 0.289 6.54399567599 0.324318439276 0.0 inf 300.0 0.000699614795823 0.5 1.0 -0.00701653695999 0.5 1.0 -0.00404638925297 0.5 1.0 -0.0014539055858 0.5 1.0 1.0 2582.531974
-0.349770419645 1.97992486527 1.07777777778 1.03103448276 2.9 3.26 1.966 1.0 0.0292957353779 0.552447186551 63.0758272653 -0.168052135048 -0.666666666667 300.0 3.87084 0.97076 -0.932798797829 4.0 4.0 0.53 0.289 6.58706231202 0.309943043621 0.0 inf 300.0 0.000697769444176 0.5 1.0 -0.00701736242275 0.5 1.0 -0.00404821230155 0.5 1.0 -0.00145491122056 0.5 1.0 1.0 2584.8591818
-0.349878262441 1.99681308413 1.07777777778 1.05862068966 2.9 3.26 1.966 1.0 0.0291619382563 0.553596279161 63.1292220962 -0.164814623666 -0.666666666667 300.0 3.87084 0.97076 -0.934090233749 4.0 4.0 0.53 0.289 6.62036356762 0.297517799486 0.0 inf 300.0 0.000693109276423 0.5 1.0 -0.00702792081887 0.5 1.0 -0.00403750438573 0.5 1.0 -0.00145886894104 0.5 1.0 1.0 2586.97865621
-0.349954288862 2.00819516183 1.07777777778 1.08620689655 2.9 3.26 1.966 1.0 0.0291074351496 0.555194721724 63.2288477829 -0.162749248875 -0.666666666667 300.0 3.87084 0.97076 -0.934934061335 4.0 4.0 0.53 0.289 6.64371194876 0.289460094532 0.0 inf 300.0 0.000687716110937 0.5 1.0 -0.00703104900503 0.5 1.0 -0.00403034391676 0.5 1.0 -0.00146467408107 0.5 1.0 1.0 2588.78164689
-0.350016026916 2.01217498752 1.07777777778 1.11379310345 2.9 3.26 1.966 1.0 0.0289996853643 0.555603526695 63.3080566639 -0.160800604688 -0.666666666667 300.0 3.87084 0.97076 -0.934790254352 4.0 4.0 0.53 0.289 6.65380262076 0.285571130258 0.0 inf 300.0 0.000677450748942 0.5 1.0 -0.00702392150455 0.5 1.0 -0.00402715102084 0.5 1.0 -0.0014633032781 0.5 1.0 1.0 2590.22537542
-0.350026698227 2.01052799494 1.07777777778 1.14137931034 2.9 3.26 1.966 1.0 0.0289302216472 0.555683445372 63.381194149 -0.159580003429 -0.666666666667 300.0 3.87084 0.97076 -0.934114245975 4.0 4.0 0.53 0.289 6.65501005518 0.285077516435 0.0 inf 300.0 0.000667192898085 0.5 1.0 -0.00701051681417 0.5 1.0 -0.00401420257997 0.5 1.0 -0.00147294965026 0.5 1.0 1.0 2591.31981923
-0.35000353412 2.00478230746 1.07777777778 1.16896551724 2.9 3.26 1.966 1.0 0.0288859118811 0.555800791499 63.4513869831 -0.158781654865 -0.666666666667 300.0 3.87084 0.97076 -0.933840160416 4.0 4.0 0.53 0.289 6.64620854709 0.287232250357 0.0 inf 300.0 0.000657887509218 0.5 1.0 -0.00700688328965 0.5 1.0 -0.00400027639406 0.5 1.0 -0.00148304294883 0.5 1.0 1.0 2592.11520592
-0.349944944334 1.99645489478 1.07777777778 1.19655172414 2.9 3.26 1.966 1.0 0.0288488577596 0.55585754063 63.5149167597 -0.158334710702 -0.666666666667 300.0 3.87084 0.97076 -0.933503261157 4.0 4.0 0.53 0.289 6.63173336875 0.291039183042 0.0 inf 300.0 0.000648744288103 0.5 1.0 -0.00700361363543 0.5 1.0 -0.00398740817941 0.5 1.0 -0.00149046105382 0.5 1.0 1.0 2592.68590624
-0.349873815131 1.98674136155 1.07777777778 1.22413793103 2.9 3.26 1.966 1.0 0.0288367191596 0.556048397405 63.5686747391 -0.158167151462 -0.666666666667 300.0 3.87084 0.97076 -0.933100172118 4.0 4.0 0.53 0.289 6.61478555635 0.295743805221 0.0 inf 300.0 0.000638076978813 0.5 1.0 -0.00700103689488 0.5 1.0 -0.00397772613145 0.5 1.0 -0.00149554475983 0.5 1.0 1.0 2593.11371846
-0.34976950282 1.97733661515 1.07777777778 1.25172413793 2.9 3.26 1.966 1.0 0.0288462773546 0.556236651894 63.6175371354 -0.158282415388 -0.666666666667 300.0 3.87084 0.97076 -0.932810851357 4.0 4.0 0.53 0.289 6.59763195074 0.300291504492 0.0 inf 300.0 0.000628205882734 0.5 1.0 -0.00699958785757 0.5 1.0 -0.00396949102891 0.5 1.0 -0.00149963684614 0.5 1.0 1.0 2593.4694117
-0.349638603702 1.96901443197 1.07777777778 1.27931034483 2.9 3.26 1.966 1.0 0.0288785171779 0.556491084524 63.6593025594 -0.158618686873 -0.666666666667 300.0 3.87084 0.97076 -0.932665147118 4.0 4.0 0.53 0.289 6.58184950476 0.304189354492 0.0 inf 300.0 0.000618809555867 0.5 1.0 -0.00699913093285 0.5 1.0 -0.00396339192773 0.5 1.0 -0.00150236847076 0.5 1.0 1.0 2593.80006287
-0.349658809307 1.96222854366 1.07777777778 1.30689655172 2.9 3.26 1.966 1.0 0.0288189857521 0.556806620576 63.6495704736 -0.157953743933 -0.666666666667 300.0 3.87084 0.97076 -0.932496662891 4.0 4.0 0.53 0.289 6.56914215027 0.307946214962 0.0 inf 300.0 0.000608733712957 0.5 1.0 -0.00700283408614 0.5 1.0 -0.00397917370279 0.5 1.0 -0.00148156447218 0.5 1.0 1.0 2594.12420543
-0.349475797552 1.95740049208 1.07777777778 1.33448275862 2.9 3.26 1.966 1.0 0.0288607470525 0.557005278531 63.6387315804 -0.158475513887 -0.666666666667 300.0 3.87084 0.97076 -0.933127580687 4.0 4.0 0.53 0.289 6.55748130664 0.309492364154 0.0 inf 300.0 0.000600500161918 0.5 1.0 -0.00701009495737 0.5 1.0 -0.00397363206821 0.5 1.0 -0.00147981381918 0.5 1.0 1.0 2594.43793656
-0.349306151151 1.95309901373 1.07777777778 1.36206896552 2.9 3.26 1.966 1.0 0.0289377522826 0.557392747107 63.6587934311 -0.159187235971 -0.666666666667 300.0 3.87084 0.97076 -0.933433436018 4.0 4.0 0.53 0.289 6.54748380111 0.311083251619 0.0 inf 300.0 0.000593401482679 0.5 1.0 -0.00701200547591 0.5 1.0 -0.00397258807351 0.5 1.0 -0.00147973221945 0.5 1.0 1.0 2594.72333357
-0.349126778014 1.94923698473 1.07777777778 1.38965517241 2.9 3.26 1.966 1.0 0.0290277759644 0.557771605109 63.6705116731 -0.160030165376 -0.666666666667 300.0 3.87084 0.97076 -0.933848530549 4.0 4.0 0.53 0.289 6.53798295422 0.312443023125 0.0 inf 300.0 0.000586762671654 0.5 1.0 -0.00701485483198 0.5 1.0 -0.00397253230007 0.5 1.0 -0.0014790040496 0.5 1.0 1.0 2594.95984491
