bias_lya*(1+beta_lya) beta_lya ap at alpha_lya SigmaNL_perp 1+f bao_amp bias_lls beta_lls L0_lls bias_gamma bias_prim lambda_uv bias_qso growth_rate drp Lpar_cross Lper_cross qso_evol_0 qso_evol_1 sigma_velo_lorentz qso_rad_strength qso_rad_asymmetry qso_rad_lifetime qso_rad_decrease bias_Si2c beta_Si2c alpha_Si2c bias_Si3 beta_Si3 alpha_Si3 bias_Si2b beta_Si2b alpha_Si2b bias_Si2a beta_Si2a alpha_Si2a qso_metal_boost chi2
-0.353386439031 2.20235511987 1.13127961211 0.721105527638 2.9 3.26 1.966 1.0 0.0263558729287 0.545999039079 63.3128606389 -0.135584498359 -0.666666666667 300.0 3.87084 0.97076 -0.92826037964 4.0 4.0 0.53 0.289 7.02473767417 0.193361509673 0.0 inf 300.0 0.000437314164097 0.5 1.0 -0.00697646004656 0.5 1.0 -0.00398871480174 0.5 1.0 -0.00145480588128 0.5 1.0 1.0 2594.83027435
-0.353263409195 2.18856993416 1.13078615569 0.726130653266 2.9 3.26 1.966 1.0 0.0264461100929 0.546046254914 63.3141314173 -0.136864904992 -0.666666666667 300.0 3.87084 0.97076 -0.927996128727 4.0 4.0 0.53 0.289 6.99982227173 0.200655325872 0.0 inf 300.0 0.000438587671956 0.5 1.0 -0.00697734109869 0.5 1.0 -0.00398923004704 0.5 1.0 -0.00145539368713 0.5 1.0 1.0 2594.03918788
-0.353138558551 2.17473301768 1.13018149103 0.731155778894 2.9 3.26 1.966 1.0 0.0265356628886 0.546070919334 63.3115793932 -0.138184728964 -0.666666666667 300.0 3.87084 0.97076 -0.927749541982 4.0 4.0 0.53 0.289 6.97466103093 0.208056961475 0.0 inf 300.0 0.000440343988167 0.5 1.0 -0.00697818862314 0.5 1.0 -0.00398966671865 0.5 1.0 -0.00145585422182 0.5 1.0 1.0 2593.23697744
-0.353012589299 2.16088970982 1.12947361477 0.736180904523 2.9 3.26 1.966 1.0 0.0266237142662 0.546068431165 63.3049607354 -0.13953544445 -0.666666666667 300.0 3.87084 0.97076 -0.927527503674 4.0 4.0 0.53 0.289 6.94938493124 0.21553719629 0.0 inf 300.0 0.000442512265859 0.5 1.0 -0.00697897186674 0.5 1.0 -0.00399001501364 0.5 1.0 -0.00145616622522 0.5 1.0 1.0 2592.42759075
-0.352885320111 2.14709884058 1.12865822139 0.741206030151 2.9 3.26 1.966 1.0 0.0267085703408 0.546030305844 63.2937868156 -0.140908266569 -0.666666666667 300.0 3.87084 0.97076 -0.927349494867 4.0 4.0 0.53 0.289 6.9241803251 0.223037887667 0.0 inf 300.0 0.000445100237236 0.5 1.0 -0.00697952629734 0.5 1.0 -0.00399019105489 0.5 1.0 -0.00145632314353 0.5 1.0 1.0 2591.61485693
-0.352748022408 2.1331801767 1.12772953481 0.746231155779 2.9 3.26 1.966 1.0 0.0267986815545 0.546216947404 63.2966729186 -0.14235997324 -0.666666666667 300.0 3.87084 0.97076 -0.927401765175 4.0 4.0 0.53 0.289 6.89814299866 0.230491163951 0.0 inf 300.0 0.000446065879975 0.5 1.0 -0.00697766871982 0.5 1.0 -0.00398956157995 0.5 1.0 -0.00145601415097 0.5 1.0 1.0 2590.8022337
-0.352614943393 2.12117263136 1.12688470194 0.751256281407 2.9 3.26 1.966 1.0 0.0269643534092 0.546538913644 63.3265680618 -0.144108407149 -0.666666666667 300.0 3.87084 0.97076 -0.927310608512 4.0 4.0 0.53 0.289 6.87378533167 0.237624338032 0.0 inf 300.0 0.000461397045259 0.5 1.0 -0.00698081975984 0.5 1.0 -0.00399377531217 0.5 1.0 -0.00146042858517 0.5 1.0 1.0 2589.99336188
-0.352486546119 2.10790978977 1.12565098459 0.756281407035 2.9 3.26 1.966 1.0 0.0269754997184 0.546079599653 63.2781836933 -0.145160739916 -0.666666666667 300.0 3.87084 0.97076 -0.927132206076 4.0 4.0 0.53 0.289 6.85034665732 0.2445249024 0.0 inf 300.0 0.000460662997245 0.5 1.0 -0.00697874233462 0.5 1.0 -0.00399139957844 0.5 1.0 -0.0014581342766 0.5 1.0 1.0 2589.19086273
-0.352370522973 2.0944795775 1.12466102504 0.761306532663 2.9 3.26 1.966 1.0 0.0271481329497 0.546686486394 63.2972828748 -0.147022423497 -0.666666666667 300.0 3.87084 0.97076 -0.926952866171 4.0 4.0 0.53 0.289 6.82349535881 0.252959663048 0.0 inf 300.0 0.000466249791564 0.5 1.0 -0.00698284123561 0.5 1.0 -0.00399517041119 0.5 1.0 -0.00145952359966 0.5 1.0 1.0 2588.39819358
-0.352245271097 2.08186770575 1.12340865931 0.766331658291 2.9 3.26 1.966 1.0 0.027234608963 0.546661883628 63.2814880898 -0.148466200974 -0.666666666667 300.0 3.87084 0.97076 -0.926886195328 4.0 4.0 0.53 0.289 6.79941939811 0.260223088415 0.0 inf 300.0 0.000471529107169 0.5 1.0 -0.0069834451634 0.5 1.0 -0.00399591574783 0.5 1.0 -0.00145931050416 0.5 1.0 1.0 2587.61710181
-0.35211962709 2.06971616623 1.1220682801 0.77135678392 2.9 3.26 1.966 1.0 0.0273184631144 0.546650273637 63.265722889 -0.149893953891 -0.666666666667 300.0 3.87084 0.97076 -0.926833520066 4.0 4.0 0.53 0.289 6.7759761057 0.26723371243 0.0 inf 300.0 0.000477331217605 0.5 1.0 -0.00698387234048 0.5 1.0 -0.00399662696746 0.5 1.0 -0.00145910988128 0.5 1.0 1.0 2586.85070014
-0.351994788503 2.05798750025 1.12065290784 0.776381909548 2.9 3.26 1.966 1.0 0.027400101102 0.546650213882 63.2495469359 -0.151302901956 -0.666666666667 300.0 3.87084 0.97076 -0.926778272761 4.0 4.0 0.53 0.289 6.75313303523 0.27402414629 0.0 inf 300.0 0.000483515301527 0.5 1.0 -0.00698425172308 0.5 1.0 -0.00399732867326 0.5 1.0 -0.00145889734241 0.5 1.0 1.0 2586.10101102
