# L0_hcd alpha_CIV(eff) alpha_LYA alpha_QSO alpha_SiII(1190) alpha_SiII(1193) alpha_SiII(1260) alpha_SiIII(1207) ap at bao_amp beta_CIV(eff) beta_LYA beta_QSO beta_SiII(1190) beta_SiII(1193) beta_SiII(1260) beta_SiIII(1207) beta_hcd bias_eta_CIV(eff) bias_eta_LYA bias_eta_QSO bias_eta_SiII(1190) bias_eta_SiII(1193) bias_eta_SiII(1260) bias_eta_SiIII(1207) bias_hcd drp_QSO growth_rate par-binsize-xcf_LYA_in_LYB_z_0_10 par-binsize-xcf_z_0_10 per-binsize-xcf_LYA_in_LYB_z_0_10 per-binsize-xcf_z_0_10 qso_rad_asymmetry qso_rad_decrease qso_rad_lifetime qso_rad_strength sigmaNL_par sigmaNL_per sigma_velo_lorentz_QSO chi2
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.629630e-01 1.111111e+00 1.000000e+00 2.700000e-01 1.916183e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.220084e-01 1.000000e+00 -3.586969e-03 1.429075e-03 -1.621410e-03 -8.955731e-04 -5.008430e-02 2.523268e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.770371e+00 6.449202e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.629630e-01 1.125926e+00 1.000000e+00 2.700000e-01 1.916191e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.219909e-01 1.000000e+00 -3.587812e-03 1.431149e-03 -1.623403e-03 -8.940080e-04 -5.008430e-02 2.524325e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.769823e+00 6.450138e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.629630e-01 1.140741e+00 1.000000e+00 2.700000e-01 1.916166e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.219742e-01 1.000000e+00 -3.588907e-03 1.433435e-03 -1.625470e-03 -8.931601e-04 -5.008430e-02 2.526153e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.769280e+00 6.451057e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.629630e-01 1.155556e+00 1.000000e+00 2.700000e-01 1.916115e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.219572e-01 1.000000e+00 -3.589970e-03 1.435655e-03 -1.627709e-03 -8.926915e-04 -5.008430e-02 2.528500e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.768828e+00 6.451945e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.629630e-01 1.170370e+00 1.000000e+00 2.700000e-01 1.916043e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.219401e-01 1.000000e+00 -3.590913e-03 1.437670e-03 -1.630081e-03 -8.923566e-04 -5.008430e-02 2.530893e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.768483e+00 6.452794e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.629630e-01 1.185185e+00 1.000000e+00 2.700000e-01 1.915956e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.219374e-01 1.000000e+00 -3.596060e-03 1.447278e-03 -1.635326e-03 -8.877154e-04 -5.008430e-02 2.534350e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.769141e+00 6.453604e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.629630e-01 1.200000e+00 1.000000e+00 2.700000e-01 1.915911e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.219256e-01 1.000000e+00 -3.597258e-03 1.449780e-03 -1.637697e-03 -8.876993e-04 -5.008430e-02 2.535544e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.769068e+00 6.454380e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.777778e-01 8.000000e-01 1.000000e+00 2.700000e-01 1.956751e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.247348e-01 1.000000e+00 -3.625870e-03 1.419611e-03 -1.602792e-03 -9.329591e-04 -5.008430e-02 2.568264e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.853454e+00 6.475460e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.777778e-01 8.148148e-01 1.000000e+00 2.700000e-01 1.951907e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.244405e-01 1.000000e+00 -3.620397e-03 1.420894e-03 -1.604168e-03 -9.315627e-04 -5.008430e-02 2.564724e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.844037e+00 6.471240e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.777778e-01 8.296296e-01 1.000000e+00 2.700000e-01 1.947100e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.241494e-01 1.000000e+00 -3.616053e-03 1.422309e-03 -1.605449e-03 -9.298928e-04 -5.008430e-02 2.560548e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.835001e+00 6.467099e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.777778e-01 8.444445e-01 1.000000e+00 2.700000e-01 1.942433e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.238674e-01 1.000000e+00 -3.612635e-03 1.423596e-03 -1.606397e-03 -9.279093e-04 -5.008430e-02 2.555912e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.826512e+00 6.463105e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.777778e-01 8.592592e-01 1.000000e+00 2.700000e-01 1.938015e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.236007e-01 1.000000e+00 -3.609824e-03 1.424341e-03 -1.606567e-03 -9.256076e-04 -5.008430e-02 2.551317e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.818717e+00 6.459332e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.777778e-01 8.740741e-01 1.000000e+00 2.700000e-01 1.933898e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.233537e-01 1.000000e+00 -3.607830e-03 1.424033e-03 -1.603655e-03 -9.245586e-04 -5.008430e-02 2.545508e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.811843e+00 6.455854e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.777778e-01 8.888889e-01 1.000000e+00 2.700000e-01 1.930302e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.231347e-01 1.000000e+00 -3.605458e-03 1.422980e-03 -1.606793e-03 -9.218280e-04 -5.008430e-02 2.543533e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.805512e+00 6.452738e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.777778e-01 9.037037e-01 1.000000e+00 2.700000e-01 1.927268e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.229365e-01 1.000000e+00 -3.602970e-03 1.421580e-03 -1.603553e-03 -9.206906e-04 -5.008430e-02 2.543005e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.798912e+00 6.450027e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.777778e-01 9.185185e-01 1.000000e+00 2.700000e-01 1.924586e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.227610e-01 1.000000e+00 -3.603044e-03 1.421812e-03 -1.603009e-03 -9.213088e-04 -5.008430e-02 2.538731e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.793257e+00 6.447751e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.777778e-01 9.333333e-01 1.000000e+00 2.700000e-01 1.922325e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.226125e-01 1.000000e+00 -3.603353e-03 1.422542e-03 -1.603851e-03 -9.205079e-04 -5.008430e-02 2.535053e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.788664e+00 6.445915e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.777778e-01 9.481481e-01 1.000000e+00 2.700000e-01 1.920505e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.224900e-01 1.000000e+00 -3.603205e-03 1.423048e-03 -1.605506e-03 -9.185962e-04 -5.008430e-02 2.532117e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.784982e+00 6.444509e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.777778e-01 9.629630e-01 1.000000e+00 2.700000e-01 1.919639e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.224343e-01 1.000000e+00 -3.596113e-03 1.416186e-03 -1.613104e-03 -9.150891e-04 -5.008430e-02 2.527660e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.783205e+00 6.443512e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.777778e-01 9.777778e-01 1.000000e+00 2.700000e-01 1.918773e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.223673e-01 1.000000e+00 -3.595050e-03 1.416117e-03 -1.614605e-03 -9.126072e-04 -5.008430e-02 2.526101e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.780914e+00 6.442895e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.777778e-01 9.925926e-01 1.000000e+00 2.700000e-01 1.918185e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.223151e-01 1.000000e+00 -3.593886e-03 1.416379e-03 -1.616236e-03 -9.100691e-04 -5.008430e-02 2.525026e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.779016e+00 6.442623e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.777778e-01 1.007407e+00 1.000000e+00 2.700000e-01 1.915938e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.221211e-01 1.000000e+00 -3.583217e-03 1.409466e-03 -1.617516e-03 -9.074755e-04 -5.008430e-02 2.521808e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.772142e+00 6.442660e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.777778e-01 1.022222e+00 1.000000e+00 2.700000e-01 1.915946e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.221106e-01 1.000000e+00 -3.582377e-03 1.410517e-03 -1.619552e-03 -9.040273e-04 -5.008430e-02 2.522339e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.771721e+00 6.442967e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.777778e-01 1.037037e+00 1.000000e+00 2.700000e-01 1.915967e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.220983e-01 1.000000e+00 -3.581580e-03 1.411968e-03 -1.621799e-03 -9.008650e-04 -5.008430e-02 2.523139e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.771287e+00 6.443505e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.777778e-01 1.051852e+00 1.000000e+00 2.700000e-01 1.915995e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.220847e-01 1.000000e+00 -3.580929e-03 1.413834e-03 -1.624215e-03 -8.980790e-04 -5.008430e-02 2.523992e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.770847e+00 6.444233e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.777778e-01 1.066667e+00 1.000000e+00 2.700000e-01 1.916061e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.220693e-01 1.000000e+00 -3.580326e-03 1.415462e-03 -1.626527e-03 -8.954412e-04 -5.008430e-02 2.525640e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.770497e+00 6.445107e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.777778e-01 1.081481e+00 1.000000e+00 2.700000e-01 1.916097e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.220545e-01 1.000000e+00 -3.580345e-03 1.418113e-03 -1.628975e-03 -8.935751e-04 -5.008430e-02 2.526150e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.770021e+00 6.446086e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.777778e-01 1.096296e+00 1.000000e+00 2.700000e-01 1.916389e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.220434e-01 1.000000e+00 -3.584078e-03 1.427074e-03 -1.631172e-03 -8.984173e-04 -5.008430e-02 2.524406e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.769316e+00 6.447128e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.777778e-01 1.111111e+00 1.000000e+00 2.700000e-01 1.916455e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.220244e-01 1.000000e+00 -3.584906e-03 1.429535e-03 -1.633380e-03 -8.968564e-04 -5.008430e-02 2.525661e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.768631e+00 6.448195e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.777778e-01 1.125926e+00 1.000000e+00 2.700000e-01 1.916459e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.220059e-01 1.000000e+00 -3.585684e-03 1.431815e-03 -1.635710e-03 -8.956557e-04 -5.008430e-02 2.527972e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.767977e+00 6.449256e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.777778e-01 1.140741e+00 1.000000e+00 2.700000e-01 1.916417e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.219872e-01 1.000000e+00 -3.586236e-03 1.433932e-03 -1.638286e-03 -8.947962e-04 -5.008430e-02 2.530855e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.767507e+00 6.450288e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.777778e-01 1.155556e+00 1.000000e+00 2.700000e-01 1.916339e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.219685e-01 1.000000e+00 -3.586634e-03 1.435843e-03 -1.641026e-03 -8.941122e-04 -5.008430e-02 2.533566e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.767222e+00 6.451275e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.777778e-01 1.170370e+00 1.000000e+00 2.700000e-01 1.916242e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.219503e-01 1.000000e+00 -3.587066e-03 1.437656e-03 -1.643801e-03 -8.936163e-04 -5.008430e-02 2.535747e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.767046e+00 6.452211e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.777778e-01 1.185185e+00 1.000000e+00 2.700000e-01 1.916139e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.219326e-01 1.000000e+00 -3.587674e-03 1.439461e-03 -1.646509e-03 -8.933482e-04 -5.008430e-02 2.537324e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.766898e+00 6.453096e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.777778e-01 1.200000e+00 1.000000e+00 2.700000e-01 1.916205e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.219155e-01 1.000000e+00 -3.592021e-03 1.448690e-03 -1.651623e-03 -8.922561e-04 -5.008430e-02 2.534658e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.766193e+00 6.453936e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.925926e-01 8.000000e-01 1.000000e+00 2.700000e-01 1.955325e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.246485e-01 1.000000e+00 -3.612444e-03 1.414520e-03 -1.617443e-03 -9.327865e-04 -5.008430e-02 2.570682e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.846031e+00 6.471234e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.925926e-01 8.148148e-01 1.000000e+00 2.700000e-01 1.950514e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.243562e-01 1.000000e+00 -3.607104e-03 1.415720e-03 -1.619429e-03 -9.311075e-04 -5.008430e-02 2.566803e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.836832e+00 6.467100e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.925926e-01 8.296296e-01 1.000000e+00 2.700000e-01 1.945749e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.240685e-01 1.000000e+00 -3.603289e-03 1.416796e-03 -1.621100e-03 -9.297739e-04 -5.008430e-02 2.562889e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.828060e+00 6.463074e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.925926e-01 8.444445e-01 1.000000e+00 2.700000e-01 1.941133e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.237909e-01 1.000000e+00 -3.600777e-03 1.417605e-03 -1.622550e-03 -9.287238e-04 -5.008430e-02 2.559066e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.819832e+00 6.459219e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.925926e-01 8.592592e-01 1.000000e+00 2.700000e-01 1.936791e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.235293e-01 1.000000e+00 -3.599383e-03 1.418310e-03 -1.624123e-03 -9.277707e-04 -5.008430e-02 2.555341e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.812262e+00 6.455605e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.925926e-01 8.740741e-01 1.000000e+00 2.700000e-01 1.932834e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.232900e-01 1.000000e+00 -3.598228e-03 1.418756e-03 -1.625886e-03 -9.262117e-04 -5.008430e-02 2.551545e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.805522e+00 6.452303e+03
