# BB-cf_LYA_in_LYA_LYA_in_LYB_z_0_10-0-broadband_sky-scale-sky BB-cf_LYA_in_LYA_LYA_in_LYB_z_0_10-0-broadband_sky-sigma-sky BB-cf_z_0_10-0-broadband_sky-scale-sky BB-cf_z_0_10-0-broadband_sky-sigma-sky L0_hcd alpha_CIV(eff) alpha_LYA alpha_SiII(1190) alpha_SiII(1193) alpha_SiII(1260) alpha_SiIII(1207) ap at bao_amp beta_CIV(eff) beta_LYA beta_SiII(1190) beta_SiII(1193) beta_SiII(1260) beta_SiIII(1207) beta_hcd bias_eta_CIV(eff) bias_eta_LYA bias_eta_SiII(1190) bias_eta_SiII(1193) bias_eta_SiII(1260) bias_eta_SiIII(1207) bias_hcd dnl_arinyo_av dnl_arinyo_bv dnl_arinyo_kp dnl_arinyo_kv dnl_arinyo_q1 growth_rate par-binsize-cf_LYA_in_LYA_LYA_in_LYB_z_0_10 par-binsize-cf_z_0_10 per-binsize-cf_LYA_in_LYA_LYA_in_LYB_z_0_10 per-binsize-cf_z_0_10 sigmaNL_par sigmaNL_per chi2
1.334557e-02 3.400231e+01 9.425768e-03 3.128419e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.155556e+00 1.111111e+00 1.000000e+00 2.700000e-01 1.673533e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.428838e-01 -5.546037e-03 -2.009955e-01 -2.983977e-03 -2.072420e-03 -3.309236e-03 -4.511598e-03 -5.243342e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.229777e+03
1.334657e-02 3.399601e+01 9.426824e-03 3.127904e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.155556e+00 1.125926e+00 1.000000e+00 2.700000e-01 1.673668e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.428214e-01 -5.559617e-03 -2.009937e-01 -2.983205e-03 -2.072357e-03 -3.311274e-03 -4.511009e-03 -5.242240e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.231989e+03
1.334843e-02 3.398853e+01 9.430092e-03 3.127564e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.155556e+00 1.140741e+00 1.000000e+00 2.700000e-01 1.673638e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.433427e-01 -5.594387e-03 -2.009732e-01 -2.982194e-03 -2.072895e-03 -3.315080e-03 -4.509489e-03 -5.239332e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.234049e+03
1.334877e-02 3.398320e+01 9.429122e-03 3.126881e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.155556e+00 1.155556e+00 1.000000e+00 2.700000e-01 1.673583e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.426652e-01 -5.572048e-03 -2.009810e-01 -2.981203e-03 -2.071969e-03 -3.315108e-03 -4.509750e-03 -5.239372e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.235938e+03
1.335000e-02 3.397683e+01 9.430382e-03 3.126381e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.155556e+00 1.170370e+00 1.000000e+00 2.700000e-01 1.673349e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.425696e-01 -5.570862e-03 -2.009694e-01 -2.980030e-03 -2.071646e-03 -3.316956e-03 -4.509097e-03 -5.237621e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.237647e+03
1.335130e-02 3.397054e+01 9.431715e-03 3.125892e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.155556e+00 1.185185e+00 1.000000e+00 2.700000e-01 1.672993e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.424602e-01 -5.565112e-03 -2.009545e-01 -2.978784e-03 -2.071241e-03 -3.318798e-03 -4.508442e-03 -5.235702e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.239174e+03
1.335263e-02 3.396434e+01 9.433072e-03 3.125407e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.155556e+00 1.200000e+00 1.000000e+00 2.700000e-01 1.672552e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.423343e-01 -5.555334e-03 -2.009373e-01 -2.977499e-03 -2.070768e-03 -3.320685e-03 -4.507800e-03 -5.233720e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.240525e+03
1.334710e-02 3.403500e+01 9.420840e-03 3.129892e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.170370e+00 8.000000e-01 1.000000e+00 2.700000e-01 1.677154e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.441309e-01 -4.976160e-03 -2.013036e-01 -2.976798e-03 -2.068891e-03 -3.292314e-03 -4.530958e-03 -5.278561e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.213384e+03
1.334526e-02 3.403764e+01 9.420662e-03 3.130370e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.170370e+00 8.148148e-01 1.000000e+00 2.700000e-01 1.676018e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.433245e-01 -4.999703e-03 -2.012584e-01 -2.975518e-03 -2.069240e-03 -3.295405e-03 -4.529867e-03 -5.276417e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.211743e+03
1.334319e-02 3.404652e+01 9.420113e-03 3.130740e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.170370e+00 8.296296e-01 1.000000e+00 2.700000e-01 1.675075e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.431798e-01 -5.003762e-03 -2.012230e-01 -2.974544e-03 -2.070136e-03 -3.299258e-03 -4.528461e-03 -5.273993e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.210402e+03
1.334208e-02 3.404253e+01 9.419576e-03 3.130875e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.170370e+00 8.444445e-01 1.000000e+00 2.700000e-01 1.674360e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.434965e-01 -5.031064e-03 -2.011876e-01 -2.974270e-03 -2.070418e-03 -3.302809e-03 -4.527788e-03 -5.271038e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.209333e+03
1.334003e-02 3.405171e+01 9.420234e-03 3.131157e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.170370e+00 8.592592e-01 1.000000e+00 2.700000e-01 1.673412e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.436900e-01 -5.070462e-03 -2.011398e-01 -2.973853e-03 -2.071176e-03 -3.307359e-03 -4.527214e-03 -5.267325e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.208534e+03
1.334009e-02 3.405238e+01 9.420023e-03 3.131432e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.170370e+00 8.740741e-01 1.000000e+00 2.700000e-01 1.672642e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.436031e-01 -5.100557e-03 -2.011033e-01 -2.974662e-03 -2.071694e-03 -3.311562e-03 -4.525748e-03 -5.264348e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.208020e+03
1.334026e-02 3.405250e+01 9.419947e-03 3.131651e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.170370e+00 8.888889e-01 1.000000e+00 2.700000e-01 1.671982e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.435277e-01 -5.131211e-03 -2.010706e-01 -2.975771e-03 -2.072257e-03 -3.315945e-03 -4.524310e-03 -5.261554e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.207813e+03
1.334051e-02 3.405209e+01 9.419983e-03 3.131806e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.170370e+00 9.037037e-01 1.000000e+00 2.700000e-01 1.671453e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.434651e-01 -5.162347e-03 -2.010422e-01 -2.977069e-03 -2.072843e-03 -3.320427e-03 -4.522960e-03 -5.258995e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.207930e+03
1.334082e-02 3.405112e+01 9.420121e-03 3.131893e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.170370e+00 9.185185e-01 1.000000e+00 2.700000e-01 1.671066e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.434067e-01 -5.193667e-03 -2.010188e-01 -2.978452e-03 -2.073439e-03 -3.324924e-03 -4.521728e-03 -5.256747e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.208376e+03
1.334118e-02 3.404965e+01 9.420346e-03 3.131909e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.170370e+00 9.333333e-01 1.000000e+00 2.700000e-01 1.670822e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.433539e-01 -5.224922e-03 -2.010003e-01 -2.979829e-03 -2.074033e-03 -3.329351e-03 -4.520641e-03 -5.254813e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.209147e+03
1.334159e-02 3.404767e+01 9.420655e-03 3.131854e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.170370e+00 9.481481e-01 1.000000e+00 2.700000e-01 1.670714e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.433011e-01 -5.256136e-03 -2.009865e-01 -2.981129e-03 -2.074617e-03 -3.333637e-03 -4.519700e-03 -5.253205e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.210227e+03
1.334205e-02 3.404522e+01 9.421047e-03 3.131731e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.170370e+00 9.629630e-01 1.000000e+00 2.700000e-01 1.670732e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.432461e-01 -5.287345e-03 -2.009770e-01 -2.982304e-03 -2.075183e-03 -3.337724e-03 -4.518900e-03 -5.251906e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.211593e+03
1.334256e-02 3.404232e+01 9.421515e-03 3.131545e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.170370e+00 9.777778e-01 1.000000e+00 2.700000e-01 1.670857e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.431910e-01 -5.318631e-03 -2.009712e-01 -2.983322e-03 -2.075721e-03 -3.341570e-03 -4.518228e-03 -5.250865e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.213216e+03
1.334311e-02 3.403898e+01 9.422055e-03 3.131298e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.170370e+00 9.925926e-01 1.000000e+00 2.700000e-01 1.671081e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.431309e-01 -5.350022e-03 -2.009686e-01 -2.984168e-03 -2.076224e-03 -3.345158e-03 -4.517656e-03 -5.250074e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.215067e+03
1.334370e-02 3.403521e+01 9.422656e-03 3.130997e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.170370e+00 1.007407e+00 1.000000e+00 2.700000e-01 1.671387e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.430699e-01 -5.381453e-03 -2.009688e-01 -2.984834e-03 -2.076682e-03 -3.348477e-03 -4.517160e-03 -5.249473e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.217115e+03
1.334432e-02 3.403101e+01 9.423309e-03 3.130647e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.170370e+00 1.022222e+00 1.000000e+00 2.700000e-01 1.671755e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.430099e-01 -5.412720e-03 -2.009712e-01 -2.985312e-03 -2.077086e-03 -3.351534e-03 -4.516716e-03 -5.248999e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.219326e+03
1.334497e-02 3.402641e+01 9.424009e-03 3.130255e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.170370e+00 1.037037e+00 1.000000e+00 2.700000e-01 1.672166e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.429526e-01 -5.443416e-03 -2.009752e-01 -2.985596e-03 -2.077426e-03 -3.354341e-03 -4.516296e-03 -5.248590e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.221662e+03
1.334565e-02 3.402142e+01 9.424750e-03 3.129828e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.170370e+00 1.051852e+00 1.000000e+00 2.700000e-01 1.672594e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.428983e-01 -5.472727e-03 -2.009802e-01 -2.985680e-03 -2.077696e-03 -3.356916e-03 -4.515876e-03 -5.248187e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.224080e+03
1.334638e-02 3.401606e+01 9.425538e-03 3.129373e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.170370e+00 1.066667e+00 1.000000e+00 2.700000e-01 1.673009e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.428476e-01 -5.500309e-03 -2.009851e-01 -2.985559e-03 -2.077887e-03 -3.359282e-03 -4.515441e-03 -5.247705e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.226535e+03
1.334715e-02 3.401041e+01 9.426378e-03 3.128898e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.170370e+00 1.081481e+00 1.000000e+00 2.700000e-01 1.673383e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.427991e-01 -5.525343e-03 -2.009893e-01 -2.985232e-03 -2.077995e-03 -3.361459e-03 -4.514975e-03 -5.247084e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.228979e+03
1.334798e-02 3.400449e+01 9.427267e-03 3.128409e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.170370e+00 1.096296e+00 1.000000e+00 2.700000e-01 1.673691e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.427494e-01 -5.546557e-03 -2.009921e-01 -2.984701e-03 -2.078017e-03 -3.363473e-03 -4.514467e-03 -5.246298e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.231368e+03
1.334889e-02 3.399428e+01 9.429675e-03 3.128068e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.170370e+00 1.111111e+00 1.000000e+00 2.700000e-01 1.673916e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.432037e-01 -5.589378e-03 -2.009790e-01 -2.983942e-03 -2.078461e-03 -3.366126e-03 -4.513641e-03 -5.243919e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.233660e+03
1.334984e-02 3.398975e+01 9.430906e-03 3.127602e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.170370e+00 1.125926e+00 1.000000e+00 2.700000e-01 1.673991e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.432270e-01 -5.602051e-03 -2.009779e-01 -2.982890e-03 -2.078289e-03 -3.368206e-03 -4.512967e-03 -5.242241e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.235820e+03
1.335109e-02 3.398476e+01 9.432490e-03 3.127092e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.170370e+00 1.140741e+00 1.000000e+00 2.700000e-01 1.673963e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.431727e-01 -5.611124e-03 -2.009704e-01 -2.981918e-03 -2.078201e-03 -3.370396e-03 -4.511922e-03 -5.240896e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.237822e+03
1.335254e-02 3.397942e+01 9.434271e-03 3.126556e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.170370e+00 1.155556e+00 1.000000e+00 2.700000e-01 1.673770e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.431220e-01 -5.615888e-03 -2.009571e-01 -2.980786e-03 -2.077974e-03 -3.372571e-03 -4.510871e-03 -5.239264e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.239650e+03
1.335314e-02 3.397303e+01 9.432691e-03 3.125939e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.170370e+00 1.170370e+00 1.000000e+00 2.700000e-01 1.673608e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.423935e-01 -5.584175e-03 -2.009648e-01 -2.979615e-03 -2.076844e-03 -3.371998e-03 -4.511382e-03 -5.239112e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.241295e+03
1.335438e-02 3.396675e+01 9.433970e-03 3.125461e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.170370e+00 1.185185e+00 1.000000e+00 2.700000e-01 1.673240e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.422848e-01 -5.577470e-03 -2.009499e-01 -2.978306e-03 -2.076372e-03 -3.373600e-03 -4.510716e-03 -5.237148e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.242759e+03
1.335568e-02 3.396060e+01 9.435307e-03 3.124991e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.170370e+00 1.200000e+00 1.000000e+00 2.700000e-01 1.672771e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.421611e-01 -5.566787e-03 -2.009322e-01 -2.976969e-03 -2.075833e-03 -3.375240e-03 -4.510059e-03 -5.235090e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.244047e+03
1.335052e-02 3.403209e+01 9.424242e-03 3.129394e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.185185e+00 8.000000e-01 1.000000e+00 2.700000e-01 1.676823e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.434115e-01 -4.997691e-03 -2.012763e-01 -2.975980e-03 -2.074092e-03 -3.345376e-03 -4.532063e-03 -5.279302e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.216211e+03
1.334449e-02 3.404470e+01 9.424514e-03 3.129557e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.185185e+00 8.148148e-01 1.000000e+00 2.700000e-01 1.676159e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.438236e-01 -5.009839e-03 -2.012448e-01 -2.973370e-03 -2.075685e-03 -3.349592e-03 -4.532525e-03 -5.277438e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.214665e+03
1.334657e-02 3.404227e+01 9.422787e-03 3.129937e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.185185e+00 8.296296e-01 1.000000e+00 2.700000e-01 1.675050e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.434088e-01 -5.024361e-03 -2.012022e-01 -2.972957e-03 -2.076027e-03 -3.353183e-03 -4.530173e-03 -5.274359e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.213417e+03
1.334611e-02 3.404195e+01 9.422358e-03 3.130135e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.185185e+00 8.444445e-01 1.000000e+00 2.700000e-01 1.674251e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.437707e-01 -5.062080e-03 -2.011602e-01 -2.972992e-03 -2.076555e-03 -3.356864e-03 -4.529323e-03 -5.270742e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.212442e+03
1.334606e-02 3.404222e+01 9.422676e-03 3.130235e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.185185e+00 8.592592e-01 1.000000e+00 2.700000e-01 1.673403e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.441908e-01 -5.096899e-03 -2.011138e-01 -2.973770e-03 -2.077452e-03 -3.360756e-03 -4.528106e-03 -5.266886e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.211737e+03
