bias_lya*(1+beta_lya) beta_lya ap at alpha_lya SigmaNL_perp 1+f bao_amp bias_lls beta_lls L0_lls bias_gamma bias_prim lambda_uv Lpar_auto Lper_auto bias_qso growth_rate drp Lpar_cross Lper_cross qso_evol_0 qso_evol_1 sigma_velo_lorentz qso_rad_strength qso_rad_asymmetry qso_rad_lifetime qso_rad_decrease bias_Si3 beta_Si3 alpha_Si3 bias_Si2a beta_Si2a alpha_Si2a bias_Si2b beta_Si2b alpha_Si2b bias_Si2c beta_Si2c alpha_Si2c bias_CIVa beta_CIVa alpha_CIVa qso_metal_boost chi2
-0.351561860782 1.6655634609 0.600502512563 0.917974762139 2.9 3.26 1.966 1.0 -0.0244487439832 0.726583841626 23.133807046 0.054121837319 -0.666666666667 300.0 4.0 4.0 3.65635845491 0.97076 -0.809248430422 4.0 4.0 0.53 0.289 4.71731700677 0.588083888916 0.0 inf 300.0 -0.00418113514067 0.5 1.0 -0.00341196974605 0.5 1.0 -0.0027747808168 0.5 1.0 -0.0020360776653 0.5 1.0 -0.0260355616347 0.5 1.0 1.0 3891.94917132
-0.351439847267 1.66601705655 0.605527638191 0.918452371495 2.9 3.26 1.966 1.0 -0.0243740072926 0.725419239748 23.135978906 0.051637851188 -0.666666666667 300.0 4.0 4.0 3.65499890059 0.97076 -0.80941739866 4.0 4.0 0.53 0.289 4.71939541899 0.586273736133 0.0 inf 300.0 -0.00418266713592 0.5 1.0 -0.00341854747856 0.5 1.0 -0.00277898810169 0.5 1.0 -0.00204731787166 0.5 1.0 -0.0261016439344 0.5 1.0 1.0 3893.9752318
-0.35131593621 1.66637475636 0.610552763819 0.919309879385 2.9 3.26 1.966 1.0 -0.0243057605008 0.724474554109 23.1389366206 0.0492500403948 -0.666666666667 300.0 4.0 4.0 3.65359087516 0.97076 -0.809577246468 4.0 4.0 0.53 0.289 4.72095895704 0.584413551859 0.0 inf 300.0 -0.00418303678646 0.5 1.0 -0.00342514904701 0.5 1.0 -0.0027836132013 0.5 1.0 -0.00205828498189 0.5 1.0 -0.0261755065731 0.5 1.0 1.0 3896.05110351
-0.351175442379 1.66654317121 0.615577889447 0.920661541549 2.9 3.26 1.966 1.0 -0.0242599970077 0.72339339633 23.1486488847 0.0470372090227 -0.666666666667 300.0 4.0 4.0 3.65296568324 0.97076 -0.808546005585 4.0 4.0 0.53 0.289 4.72225957062 0.583176621868 0.0 inf 300.0 -0.0041753097023 0.5 1.0 -0.00343744070516 0.5 1.0 -0.00278426044423 0.5 1.0 -0.00207182567608 0.5 1.0 -0.0263612530401 0.5 1.0 1.0 3898.16187657
-0.351066567461 1.66680958183 0.620603015075 0.922392249369 2.9 3.26 1.966 1.0 -0.0242083928933 0.722431651873 23.1570187971 0.0449074284866 -0.666666666667 300.0 4.0 4.0 3.65154780553 0.97076 -0.808619707332 4.0 4.0 0.53 0.289 4.72360801043 0.581390758732 0.0 inf 300.0 -0.00417187037424 0.5 1.0 -0.00344601108265 0.5 1.0 -0.00278778950708 0.5 1.0 -0.002081375127 0.5 1.0 -0.0264284751124 0.5 1.0 1.0 3900.29331531
-0.350965647478 1.66706558071 0.625628140704 0.924570953348 2.9 3.26 1.966 1.0 -0.0241640604774 0.721620419744 23.1673021429 0.0429258401256 -0.666666666667 300.0 4.0 4.0 3.65010197093 0.97076 -0.808654130471 4.0 4.0 0.53 0.289 4.72498911939 0.579561616861 0.0 inf 300.0 -0.00416696633055 0.5 1.0 -0.00345432455617 0.5 1.0 -0.00279159709434 0.5 1.0 -0.00209005704521 0.5 1.0 -0.0264893193174 0.5 1.0 1.0 3902.42987022
-0.350873374078 1.66731390974 0.630653266332 0.927266882573 2.9 3.26 1.966 1.0 -0.0241285325515 0.720964208531 23.1795813013 0.0411175205002 -0.666666666667 300.0 4.0 4.0 3.64864159279 0.97076 -0.808635293095 4.0 4.0 0.53 0.289 4.72640085873 0.577698855032 0.0 inf 300.0 -0.0041604019377 0.5 1.0 -0.00346246271807 0.5 1.0 -0.00279566049014 0.5 1.0 -0.0020978736795 0.5 1.0 -0.0265442922412 0.5 1.0 1.0 3904.55503131
-0.350789605867 1.66756957768 0.63567839196 0.93040099909 2.9 3.26 1.966 1.0 -0.0241020055482 0.720451781484 23.1938044888 0.0394898370084 -0.666666666667 300.0 4.0 4.0 3.64719981775 0.97076 -0.808551605923 4.0 4.0 0.53 0.289 4.72785646334 0.575832175427 0.0 inf 300.0 -0.004152238361 0.5 1.0 -0.00347059385051 0.5 1.0 -0.00279980995812 0.5 1.0 -0.00210468695176 0.5 1.0 -0.02659620659 0.5 1.0 1.0 3906.65296065
-0.350714886559 1.6678656627 0.640703517588 0.934069871791 2.9 3.26 1.966 1.0 -0.0240849718268 0.720082585315 23.2100901354 0.0380527737993 -0.666666666667 300.0 4.0 4.0 3.64581066749 0.97076 -0.808332201052 4.0 4.0 0.53 0.289 4.72948733195 0.573974028172 0.0 inf 300.0 -0.0041422487439 0.5 1.0 -0.00347911192936 0.5 1.0 -0.00280372701157 0.5 1.0 -0.00211046120494 0.5 1.0 -0.026645068945 0.5 1.0 1.0 3908.70823585
-0.350646776716 1.66817578758 0.645728643216 0.938284530867 2.9 3.26 1.966 1.0 -0.0240743126851 0.719886958832 23.2262278857 0.0367525334133 -0.666666666667 300.0 4.0 4.0 3.64444836608 0.97076 -0.808069882952 4.0 4.0 0.53 0.289 4.73125524679 0.571998662436 0.0 inf 300.0 -0.00413094090843 0.5 1.0 -0.00348785458416 0.5 1.0 -0.00280730915365 0.5 1.0 -0.00211749317544 0.5 1.0 -0.0266894161121 0.5 1.0 1.0 3910.70431577
-0.35059838287 1.66838720328 0.650753768844 0.943122793171 2.9 3.26 1.966 1.0 -0.0240808796577 0.719897531186 23.2470348694 0.0358251643096 -0.666666666667 300.0 4.0 4.0 3.6430275031 0.97076 -0.808029898192 4.0 4.0 0.53 0.289 4.73183722581 0.570200870429 0.0 inf 300.0 -0.00411825854286 0.5 1.0 -0.0034939570353 0.5 1.0 -0.00281372055462 0.5 1.0 -0.00211843895064 0.5 1.0 -0.0267291563261 0.5 1.0 1.0 3912.6248823
-0.350559475211 1.66859503351 0.655778894472 0.948870699404 2.9 3.26 1.966 1.0 -0.0240949569808 0.720315184939 23.2666798485 0.0351151712602 -0.666666666667 300.0 4.0 4.0 3.64176322824 0.97076 -0.807755666074 4.0 4.0 0.53 0.289 4.73320645758 0.568584217454 0.0 inf 300.0 -0.00410553455532 0.5 1.0 -0.00350125845089 0.5 1.0 -0.0028195997652 0.5 1.0 -0.00211791320917 0.5 1.0 -0.0267434343665 0.5 1.0 1.0 3914.45505905
-0.350513364617 1.66964846647 0.660804020101 0.955502950434 2.9 3.26 1.966 1.0 -0.024121142523 0.719854722633 23.2795188335 0.0344625251237 -0.666666666667 300.0 4.0 4.0 3.64165861471 0.97076 -0.807842903403 4.0 4.0 0.53 0.289 4.73656463654 0.567815184773 0.0 inf 300.0 -0.00409426318769 0.5 1.0 -0.00350780804808 0.5 1.0 -0.00282182764458 0.5 1.0 -0.00212050666004 0.5 1.0 -0.0267899492689 0.5 1.0 1.0 3916.17829259
-0.350500057825 1.6696619867 0.665829145729 0.963608266893 2.9 3.26 1.966 1.0 -0.0241527681468 0.721483576982 23.3077974167 0.0342893776588 -0.666666666667 300.0 4.0 4.0 3.64004613166 0.97076 -0.807747042122 4.0 4.0 0.53 0.289 4.73753609498 0.565831834065 0.0 inf 300.0 -0.00407473482561 0.5 1.0 -0.00351528277426 0.5 1.0 -0.00282761578242 0.5 1.0 -0.00211739038161 0.5 1.0 -0.0267915208891 0.5 1.0 1.0 3917.77778028
-0.350498114073 1.67019028893 0.670854271357 0.973630948356 2.9 3.26 1.966 1.0 -0.0242006415519 0.721977334717 23.3271716737 0.034329245638 -0.666666666667 300.0 4.0 4.0 3.63925413857 0.97076 -0.807233046597 4.0 4.0 0.53 0.289 4.73841965344 0.564460568046 0.0 inf 300.0 -0.00405917851164 0.5 1.0 -0.00352071213757 0.5 1.0 -0.00283232871342 0.5 1.0 -0.00211532880634 0.5 1.0 -0.0268078862129 0.5 1.0 1.0 3919.23639083
-0.352457375574 1.65133120759 0.675879396985 1.56613289366 2.9 3.26 1.966 1.0 -0.0254058614939 0.73959357837 23.5151426357 0.0682620595631 -0.666666666667 300.0 4.0 4.0 3.65560355094 0.97076 -0.804339723589 4.0 4.0 0.53 0.289 4.70744264275 0.590921028933 0.0 inf 300.0 -0.00394357515944 0.5 1.0 -0.00347002730218 0.5 1.0 -0.00286744025374 0.5 1.0 -0.00193503703185 0.5 1.0 -0.0254949923697 0.5 1.0 1.0 3897.76769871
-0.353515936351 1.63718862332 0.680904522613 2.26948663082 2.9 3.26 1.966 1.0 -0.0260558970055 0.750361318633 23.6183715515 0.0897613921157 -0.666666666667 300.0 4.0 4.0 3.67859231639 0.97076 -0.800340160931 4.0 4.0 0.53 0.289 4.68293844947 0.620835892261 0.0 inf 300.0 -0.00388021360531 0.5 1.0 -0.00341831295858 0.5 1.0 -0.00286396043061 0.5 1.0 -0.00181404190422 0.5 1.0 -0.0252789917324 0.5 1.0 1.0 3885.80736947
-0.353523589888 1.63688560628 0.685929648241 2.26793652894 2.9 3.26 1.966 1.0 -0.0260618298305 0.75068981267 23.6203682874 0.090060989802 -0.666666666667 300.0 4.0 4.0 3.67882313453 0.97076 -0.80029622835 4.0 4.0 0.53 0.289 4.68258678847 0.620639261628 0.0 inf 300.0 -0.00388060808948 0.5 1.0 -0.00341813128242 0.5 1.0 -0.00286309437681 0.5 1.0 -0.00180834924711 0.5 1.0 -0.0252477338395 0.5 1.0 1.0 3885.86178169
-0.353539755784 1.63683557714 0.690954773869 2.26551063919 2.9 3.26 1.966 1.0 -0.0260891223115 0.750151684419 23.6233551111 0.0903894472491 -0.666666666667 300.0 4.0 4.0 3.67951200099 0.97076 -0.80020180418 4.0 4.0 0.53 0.289 4.68206043357 0.621314083109 0.0 inf 300.0 -0.00387980238493 0.5 1.0 -0.00341797002194 0.5 1.0 -0.00286436711712 0.5 1.0 -0.00179965205982 0.5 1.0 -0.0252732677331 0.5 1.0 1.0 3885.87349833
-0.353558919347 1.63637770652 0.695979899497 2.26370116502 2.9 3.26 1.966 1.0 -0.0261033421772 0.750788569607 23.6298801566 0.0908227175967 -0.666666666667 300.0 4.0 4.0 3.67993188816 0.97076 -0.80007051487 4.0 4.0 0.53 0.289 4.68146273666 0.621643135425 0.0 inf 300.0 -0.00387612089947 0.5 1.0 -0.00341809008164 0.5 1.0 -0.00286572523596 0.5 1.0 -0.00179141405468 0.5 1.0 -0.0252631534597 0.5 1.0 1.0 3885.84222298
-0.353577389207 1.63615721987 0.701005025126 2.26171525239 2.9 3.26 1.966 1.0 -0.0261252182439 0.751170241498 23.6360582821 0.0912575658311 -0.666666666667 300.0 4.0 4.0 3.68042917382 0.97076 -0.799971093943 4.0 4.0 0.53 0.289 4.68086659891 0.622045724387 0.0 inf 300.0 -0.00387243985473 0.5 1.0 -0.00341804514843 0.5 1.0 -0.00286652438104 0.5 1.0 -0.00178278726704 0.5 1.0 -0.0252691015281 0.5 1.0 1.0 3885.76817099
-0.353586506029 1.63598905453 0.706030150754 2.25948781509 2.9 3.26 1.966 1.0 -0.0261526745675 0.75040714865 23.6319922422 0.0916704713216 -0.666666666667 300.0 4.0 4.0 3.68141620031 0.97076 -0.800199407803 4.0 4.0 0.53 0.289 4.67904503443 0.623215952001 0.0 inf 300.0 -0.00387555369544 0.5 1.0 -0.00341885072235 0.5 1.0 -0.00286565660901 0.5 1.0 -0.00177387032417 0.5 1.0 -0.0252704462767 0.5 1.0 1.0 3885.65194144
-0.353598202092 1.636428141 0.711055276382 2.25687852252 2.9 3.26 1.966 1.0 -0.0261757357828 0.750573724235 23.6392065074 0.0920829099652 -0.666666666667 300.0 4.0 4.0 3.68310093571 0.97076 -0.799996791826 4.0 4.0 0.53 0.289 4.68115362643 0.624437858552 0.0 inf 300.0 -0.00386857908065 0.5 1.0 -0.00341949450969 0.5 1.0 -0.00286947750046 0.5 1.0 -0.0017673117226 0.5 1.0 -0.0253453372571 0.5 1.0 1.0 3885.49472714
-0.353624155768 1.6358118471 0.71608040201 2.25484810591 2.9 3.26 1.966 1.0 -0.0262055860391 0.752073943605 23.6484556827 0.0926999972273 -0.666666666667 300.0 4.0 4.0 3.68272465985 0.97076 -0.799546797837 4.0 4.0 0.53 0.289 4.67912613198 0.624122728929 0.0 inf 300.0 -0.00386206475819 0.5 1.0 -0.00341879468544 0.5 1.0 -0.00286638945368 0.5 1.0 -0.00175286447458 0.5 1.0 -0.0252822320796 0.5 1.0 1.0 3885.29738091
-0.353679359266 1.63578938537 0.721105527638 2.25223067197 2.9 3.26 1.966 1.0 -0.0262187118364 0.751512813998 23.6555848783 0.0930930680773 -0.666666666667 300.0 4.0 4.0 3.68307825115 0.97076 -0.799523938544 4.0 4.0 0.53 0.289 4.67923159103 0.624677594296 0.0 inf 300.0 -0.00386127227149 0.5 1.0 -0.0034169901436 0.5 1.0 -0.00286768193139 0.5 1.0 -0.00174203055747 0.5 1.0 -0.0252391739382 0.5 1.0 1.0 3885.06268875
-0.353685782248 1.63552757152 0.726130653266 2.24948076176 2.9 3.26 1.966 1.0 -0.0262417727129 0.753315811745 23.6627704002 0.0936838684533 -0.666666666667 300.0 4.0 4.0 3.68308818356 0.97076 -0.79949217814 4.0 4.0 0.53 0.289 4.67857055962 0.624331563639 0.0 inf 300.0 -0.00385558101604 0.5 1.0 -0.00341639306081 0.5 1.0 -0.00286935458439 0.5 1.0 -0.00172997622445 0.5 1.0 -0.0252724121797 0.5 1.0 1.0 3884.79242204
-0.353707233955 1.63551625354 0.731155778894 2.24643199311 2.9 3.26 1.966 1.0 -0.0262664745846 0.75386331899 23.665925216 0.09424457773 -0.666666666667 300.0 4.0 4.0 3.68384612602 0.97076 -0.799373814048 4.0 4.0 0.53 0.289 4.67791307646 0.625133756569 0.0 inf 300.0 -0.00385307180413 0.5 1.0 -0.00341150844261 0.5 1.0 -0.00287273064735 0.5 1.0 -0.00171651930708 0.5 1.0 -0.0252814289791 0.5 1.0 1.0 3884.48964742
-0.353736170459 1.63545936703 0.736180904523 2.24323651271 2.9 3.26 1.966 1.0 -0.0262911782447 0.754288555879 23.6720898168 0.0947523884603 -0.666666666667 300.0 4.0 4.0 3.68417545032 0.97076 -0.799301449138 4.0 4.0 0.53 0.289 4.67800540432 0.625320637402 0.0 inf 300.0 -0.00384909434566 0.5 1.0 -0.00341517007259 0.5 1.0 -0.0028701057147 0.5 1.0 -0.00170406431746 0.5 1.0 -0.0252624161122 0.5 1.0 1.0 3884.15685745
-0.353763701629 1.63547527158 0.741206030151 2.23976947291 2.9 3.26 1.966 1.0 -0.0263184478483 0.754794573161 23.6771491002 0.0953219592437 -0.666666666667 300.0 4.0 4.0 3.68470726506 0.97076 -0.79919572163 4.0 4.0 0.53 0.289 4.67780073487 0.625812169712 0.0 inf 300.0 -0.00384537387277 0.5 1.0 -0.00341448329 0.5 1.0 -0.0028705137059 0.5 1.0 -0.00168999338216 0.5 1.0 -0.0252547615149 0.5 1.0 1.0 3883.79724706
-0.353776403936 1.63552894374 0.746231155779 2.23591554803 2.9 3.26 1.966 1.0 -0.0263488955804 0.754357203878 23.6704577552 0.0958243725182 -0.666666666667 300.0 4.0 4.0 3.68687592628 0.97076 -0.799094973132 4.0 4.0 0.53 0.289 4.67701888712 0.628389293134 0.0 inf 300.0 -0.00384637989564 0.5 1.0 -0.0034200973916 0.5 1.0 -0.00286552993129 0.5 1.0 -0.00167665478315 0.5 1.0 -0.0252667950447 0.5 1.0 1.0 3883.41456822
-0.353814918829 1.63569595241 0.751256281407 2.23201214245 2.9 3.26 1.966 1.0 -0.026376916673 0.755229172878 23.6822551384 0.0964356447929 -0.666666666667 300.0 4.0 4.0 3.68608661953 0.97076 -0.79896727929 4.0 4.0 0.53 0.289 4.67707480814 0.627298110252 0.0 inf 300.0 -0.00383974396638 0.5 1.0 -0.00341458548542 0.5 1.0 -0.00286844275907 0.5 1.0 -0.00166035569208 0.5 1.0 -0.0252201663924 0.5 1.0 1.0 3883.01080464
