# BB-cf_LYA_in_LYA_LYA_in_LYB_z_0_10-0-broadband_sky-scale-sky BB-cf_LYA_in_LYA_LYA_in_LYB_z_0_10-0-broadband_sky-sigma-sky BB-cf_z_0_10-0-broadband_sky-scale-sky BB-cf_z_0_10-0-broadband_sky-sigma-sky L0_hcd alpha_CIV(eff) alpha_LYA alpha_QSO alpha_SiII(1190) alpha_SiII(1193) alpha_SiII(1260) alpha_SiIII(1207) ap at bao_amp beta_CIV(eff) beta_LYA beta_QSO beta_SiII(1190) beta_SiII(1193) beta_SiII(1260) beta_SiIII(1207) beta_hcd bias_eta_CIV(eff) bias_eta_LYA bias_eta_QSO bias_eta_SiII(1190) bias_eta_SiII(1193) bias_eta_SiII(1260) bias_eta_SiIII(1207) bias_hcd dnl_arinyo_av dnl_arinyo_bv dnl_arinyo_kp dnl_arinyo_kv dnl_arinyo_q1 drp_QSO growth_rate par-binsize-cf_LYA_in_LYA_LYA_in_LYB_z_0_10 par-binsize-cf_z_0_10 par-binsize-xcf_LYA_in_LYB_z_0_10 par-binsize-xcf_z_0_10 per-binsize-cf_LYA_in_LYA_LYA_in_LYB_z_0_10 per-binsize-cf_z_0_10 per-binsize-xcf_LYA_in_LYB_z_0_10 per-binsize-xcf_z_0_10 qso_rad_asymmetry qso_rad_decrease qso_rad_lifetime qso_rad_strength sigmaNL_par sigmaNL_per sigma_velo_lorentz_QSO chi2
1.322623e-02 3.414801e+01 9.291801e-03 3.147698e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.022222e+00 9.333333e-01 1.000000e+00 2.700000e-01 1.672285e+00 2.603322e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.043300e-01 -4.830472e-03 -2.015136e-01 1.000000e+00 -2.617443e-03 -1.209033e-03 -2.202155e-03 -3.718765e-03 -5.019173e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.008629e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.358928e-01 6.369840e+00 3.240000e+00 6.858325e+00 9.657843e+03
1.322716e-02 3.414936e+01 9.292561e-03 3.147937e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.022222e+00 9.481481e-01 1.000000e+00 2.700000e-01 1.671035e+00 2.602539e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.041211e-01 -4.846709e-03 -2.014676e-01 1.000000e+00 -2.617661e-03 -1.208510e-03 -2.204711e-03 -3.716836e-03 -5.014039e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.004938e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.372763e-01 6.369840e+00 3.240000e+00 6.857486e+00 9.656439e+03
1.323073e-02 3.415094e+01 9.295981e-03 3.147952e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.022222e+00 9.629630e-01 1.000000e+00 2.700000e-01 1.669113e+00 2.601525e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.040354e-01 -4.865196e-03 -2.013914e-01 1.000000e+00 -2.617792e-03 -1.208041e-03 -2.207397e-03 -3.715300e-03 -5.006100e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.003677e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.389741e-01 6.369840e+00 3.240000e+00 6.857090e+00 9.655755e+03
1.323018e-02 3.414996e+01 9.295419e-03 3.147966e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.022222e+00 9.777778e-01 1.000000e+00 2.700000e-01 1.669109e+00 2.601527e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.039372e-01 -4.882343e-03 -2.013906e-01 1.000000e+00 -2.618416e-03 -1.207928e-03 -2.210566e-03 -3.713047e-03 -5.005455e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.001284e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.389897e-01 6.369840e+00 3.240000e+00 6.857027e+00 9.655757e+03
1.323012e-02 3.414886e+01 9.295342e-03 3.147900e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.022222e+00 9.925926e-01 1.000000e+00 2.700000e-01 1.669070e+00 2.601501e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.038896e-01 -4.902561e-03 -2.013861e-01 1.000000e+00 -2.618860e-03 -1.207551e-03 -2.213719e-03 -3.710787e-03 -5.004110e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.000395e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.389632e-01 6.369840e+00 3.240000e+00 6.857212e+00 9.656407e+03
1.323013e-02 3.414737e+01 9.295370e-03 3.147784e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.022222e+00 1.007407e+00 1.000000e+00 2.700000e-01 1.669058e+00 2.601510e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.037959e-01 -4.921672e-03 -2.013823e-01 1.000000e+00 -2.619372e-03 -1.207346e-03 -2.216911e-03 -3.709062e-03 -5.002889e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.993422e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.389253e-01 6.369840e+00 3.240000e+00 6.857401e+00 9.657659e+03
1.323030e-02 3.414511e+01 9.295557e-03 3.147603e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.022222e+00 1.022222e+00 1.000000e+00 2.700000e-01 1.669045e+00 2.601527e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.037078e-01 -4.942953e-03 -2.013778e-01 1.000000e+00 -2.619802e-03 -1.207050e-03 -2.220017e-03 -3.707496e-03 -5.001492e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.983905e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.388408e-01 6.369840e+00 3.240000e+00 6.857653e+00 9.659458e+03
1.322974e-02 3.413934e+01 9.294976e-03 3.147335e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.022222e+00 1.037037e+00 1.000000e+00 2.700000e-01 1.669005e+00 2.601577e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.032564e-01 -4.968054e-03 -2.013720e-01 1.000000e+00 -2.620226e-03 -1.206571e-03 -2.223388e-03 -3.707592e-03 -4.999547e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.930443e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.383308e-01 6.369840e+00 3.240000e+00 6.858617e+00 9.661737e+03
1.323072e-02 3.413467e+01 9.295978e-03 3.146909e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.022222e+00 1.051852e+00 1.000000e+00 2.700000e-01 1.669014e+00 2.601664e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.030869e-01 -4.990261e-03 -2.013663e-01 1.000000e+00 -2.620499e-03 -1.206220e-03 -2.226593e-03 -3.706618e-03 -4.997845e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.928386e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.378775e-01 6.369840e+00 3.240000e+00 6.859529e+00 9.664421e+03
1.323338e-02 3.414410e+01 9.298199e-03 3.147389e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.022222e+00 1.066667e+00 1.000000e+00 2.700000e-01 1.669017e+00 2.602413e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.027695e-01 -5.013685e-03 -2.013656e-01 1.000000e+00 -2.621337e-03 -1.206296e-03 -2.231493e-03 -3.705103e-03 -4.996095e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.000123e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.363288e-01 6.369840e+00 3.240000e+00 6.862069e+00 9.667418e+03
1.322978e-02 3.413371e+01 9.295111e-03 3.146642e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.022222e+00 1.081481e+00 1.000000e+00 2.700000e-01 1.670458e+00 2.603629e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.028419e-01 -5.035614e-03 -2.014154e-01 1.000000e+00 -2.621611e-03 -1.206085e-03 -2.234478e-03 -3.705036e-03 -4.999195e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.000236e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.341685e-01 6.369840e+00 3.240000e+00 6.863177e+00 9.670634e+03
1.322997e-02 3.412902e+01 9.295391e-03 3.146191e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.022222e+00 1.096296e+00 1.000000e+00 2.700000e-01 1.671060e+00 2.604189e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.027046e-01 -5.058958e-03 -2.014311e-01 1.000000e+00 -2.621918e-03 -1.205871e-03 -2.238012e-03 -3.704250e-03 -4.999583e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.001840e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.328631e-01 6.369840e+00 3.240000e+00 6.864854e+00 9.673970e+03
1.323029e-02 3.412397e+01 9.295804e-03 3.145713e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.022222e+00 1.111111e+00 1.000000e+00 2.700000e-01 1.671617e+00 2.604738e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.025622e-01 -5.080292e-03 -2.014453e-01 1.000000e+00 -2.622123e-03 -1.205657e-03 -2.241494e-03 -3.703547e-03 -4.999882e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.003477e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.315769e-01 6.369840e+00 3.240000e+00 6.866533e+00 9.677333e+03
1.323075e-02 3.411864e+01 9.296357e-03 3.145216e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.022222e+00 1.125926e+00 1.000000e+00 2.700000e-01 1.672097e+00 2.605261e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.024083e-01 -5.099088e-03 -2.014569e-01 1.000000e+00 -2.622218e-03 -1.205451e-03 -2.244910e-03 -3.702929e-03 -5.000023e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.005030e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.303502e-01 6.369840e+00 3.240000e+00 6.868138e+00 9.680639e+03
1.323140e-02 3.411311e+01 9.297084e-03 3.144709e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.022222e+00 1.140741e+00 1.000000e+00 2.700000e-01 1.672449e+00 2.605745e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.022448e-01 -5.114385e-03 -2.014644e-01 1.000000e+00 -2.622184e-03 -1.205246e-03 -2.248244e-03 -3.702392e-03 -4.999875e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.006434e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.292295e-01 6.369840e+00 3.240000e+00 6.869599e+00 9.683817e+03
1.323854e-02 3.410717e+01 9.303674e-03 3.144047e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.022222e+00 1.155556e+00 1.000000e+00 2.700000e-01 1.669841e+00 2.605974e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.034897e-01 -5.120884e-03 -2.013504e-01 1.000000e+00 -2.621081e-03 -1.204424e-03 -2.250507e-03 -3.703730e-03 -4.988436e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.004676e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.290986e-01 6.369840e+00 3.240000e+00 6.868395e+00 9.686822e+03
1.323950e-02 3.410160e+01 9.304703e-03 3.143561e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.022222e+00 1.170370e+00 1.000000e+00 2.700000e-01 1.669810e+00 2.606341e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.033326e-01 -5.128423e-03 -2.013448e-01 1.000000e+00 -2.620582e-03 -1.203983e-03 -2.253650e-03 -3.703478e-03 -4.987267e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.005973e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.282848e-01 6.369840e+00 3.240000e+00 6.869442e+00 9.689615e+03
1.324028e-02 3.409608e+01 9.305584e-03 3.143094e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.022222e+00 1.185185e+00 1.000000e+00 2.700000e-01 1.669719e+00 2.606660e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.030976e-01 -5.132013e-03 -2.013385e-01 1.000000e+00 -2.620002e-03 -1.203544e-03 -2.256752e-03 -3.703204e-03 -4.986148e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.007188e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.275980e-01 6.369840e+00 3.240000e+00 6.870386e+00 9.692185e+03
1.324084e-02 3.409062e+01 9.306269e-03 3.142646e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.022222e+00 1.200000e+00 1.000000e+00 2.700000e-01 1.669577e+00 2.606951e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.027895e-01 -5.131462e-03 -2.013320e-01 1.000000e+00 -2.619382e-03 -1.203140e-03 -2.259839e-03 -3.702885e-03 -4.985099e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.008267e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.270132e-01 6.369840e+00 3.240000e+00 6.871182e+00 9.694529e+03
1.321133e-02 3.411248e+01 9.279106e-03 3.142989e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.037037e+00 8.000000e-01 1.000000e+00 2.700000e-01 1.693604e+00 2.619228e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.073529e-01 -4.733657e-03 -2.022982e-01 1.000000e+00 -2.631266e-03 -1.224517e-03 -2.244974e-03 -3.740779e-03 -5.087845e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.063228e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.079642e-01 6.369840e+00 3.240000e+00 6.877797e+00 9.694843e+03
1.321366e-02 3.411877e+01 9.281211e-03 3.143670e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.037037e+00 8.148148e-01 1.000000e+00 2.700000e-01 1.690312e+00 2.616746e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.067422e-01 -4.726208e-03 -2.021825e-01 1.000000e+00 -2.627458e-03 -1.221805e-03 -2.245118e-03 -3.738558e-03 -5.078536e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.056532e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.125244e-01 6.369840e+00 3.240000e+00 6.873486e+00 9.688430e+03
1.321589e-02 3.412455e+01 9.283178e-03 3.144328e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.037037e+00 8.296296e-01 1.000000e+00 2.700000e-01 1.687214e+00 2.614351e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.061988e-01 -4.726294e-03 -2.020723e-01 1.000000e+00 -2.624340e-03 -1.219422e-03 -2.245429e-03 -3.736209e-03 -5.069388e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.049619e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.168017e-01 6.369840e+00 3.240000e+00 6.869846e+00 9.682434e+03
1.321803e-02 3.412984e+01 9.285035e-03 3.144963e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.037037e+00 8.444445e-01 1.000000e+00 2.700000e-01 1.684288e+00 2.612073e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.057139e-01 -4.732057e-03 -2.019670e-01 1.000000e+00 -2.621916e-03 -1.217366e-03 -2.245958e-03 -3.733779e-03 -5.060422e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.042779e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.207873e-01 6.369840e+00 3.240000e+00 6.866788e+00 9.676871e+03
1.321988e-02 3.413492e+01 9.286566e-03 3.145594e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.037037e+00 8.592592e-01 1.000000e+00 2.700000e-01 1.681537e+00 2.609989e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.052975e-01 -4.741545e-03 -2.018663e-01 1.000000e+00 -2.620177e-03 -1.215463e-03 -2.246548e-03 -3.731550e-03 -5.051835e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.036662e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.244592e-01 6.369840e+00 3.240000e+00 6.863858e+00 9.671789e+03
1.322201e-02 3.413918e+01 9.288389e-03 3.146147e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.037037e+00 8.740741e-01 1.000000e+00 2.700000e-01 1.678993e+00 2.608024e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.049061e-01 -4.753575e-03 -2.017739e-01 1.000000e+00 -2.618922e-03 -1.214036e-03 -2.247773e-03 -3.728989e-03 -5.043438e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.030822e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.277792e-01 6.369840e+00 3.240000e+00 6.861946e+00 9.667260e+03
1.322358e-02 3.414280e+01 9.289671e-03 3.146652e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.037037e+00 8.888889e-01 1.000000e+00 2.700000e-01 1.676684e+00 2.606337e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.045633e-01 -4.768780e-03 -2.016890e-01 1.000000e+00 -2.618275e-03 -1.212779e-03 -2.249204e-03 -3.726601e-03 -5.035684e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.024576e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.306877e-01 6.369840e+00 3.240000e+00 6.860219e+00 9.663356e+03
1.322535e-02 3.414679e+01 9.290778e-03 3.147199e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.037037e+00 9.037037e-01 1.000000e+00 2.700000e-01 1.673559e+00 2.605419e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.040913e-01 -4.742797e-03 -2.015781e-01 1.000000e+00 -2.619046e-03 -1.211557e-03 -2.249233e-03 -3.724322e-03 -5.027495e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.021474e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.331135e-01 6.369840e+00 3.240000e+00 6.857228e+00 9.660147e+03
1.323034e-02 3.414936e+01 9.296406e-03 3.147416e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.037037e+00 9.185185e-01 1.000000e+00 2.700000e-01 1.670531e+00 2.603894e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.052161e-01 -4.805188e-03 -2.014423e-01 1.000000e+00 -2.618543e-03 -1.211075e-03 -2.256051e-03 -3.723392e-03 -5.014471e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.007568e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.352799e-01 6.369840e+00 3.240000e+00 6.856318e+00 9.657672e+03
1.322756e-02 3.415112e+01 9.293049e-03 3.147823e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.037037e+00 9.333333e-01 1.000000e+00 2.700000e-01 1.671386e+00 2.602687e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.038419e-01 -4.817394e-03 -2.014916e-01 1.000000e+00 -2.618639e-03 -1.210385e-03 -2.256387e-03 -3.719751e-03 -5.016392e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.010429e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.368885e-01 6.369840e+00 3.240000e+00 6.857346e+00 9.655944e+03
1.323091e-02 3.415233e+01 9.296198e-03 3.147960e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.037037e+00 9.481481e-01 1.000000e+00 2.700000e-01 1.669114e+00 2.601472e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.040040e-01 -4.844544e-03 -2.014000e-01 1.000000e+00 -2.618888e-03 -1.209762e-03 -2.258871e-03 -3.718498e-03 -5.006891e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.006104e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.388855e-01 6.369840e+00 3.240000e+00 6.856835e+00 9.654964e+03
