#bias_lya*(1+beta_lya) beta_lya ap at alpha SigmaNL_perp 1+f bao_amp bias_lls beta_lls L0_lls bias_gamma bias_prim kappa0 Lpar_auto Lper_auto bias_Si3 beta_Si3 bias_Si2a beta_Si2a bias_Si2b beta_Si2b bias_Si2c beta_Si2c bias_CIVa beta_CIVa chi2
-0.325486534957 1.66249985142 0.975 1.3 2.9 3.26 1.966 1.0 -0.0286416675711 0.678373505486 24.232476484 0.116019587014 -0.666666666667 300.0 4.0 4.0 -0.00333791741061 0.5 -0.00431684841341 0.5 -0.00346134537908 0.5 -0.00119912745445 0.5 -0.0199997571906 0.5 1565.58358426
-0.325543122832 1.66101963628 0.975 1.34 2.9 3.26 1.966 1.0 -0.028660009592 0.678496903807 24.2381016462 0.116922398639 -0.666666666667 300.0 4.0 4.0 -0.00333724505847 0.5 -0.00431412545532 0.5 -0.00346007975118 0.5 -0.00121254206216 0.5 -0.019997675201 0.5 1565.79873779
-0.325570371109 1.65950064123 0.975 1.38 2.9 3.26 1.966 1.0 -0.0286660050127 0.678761006525 24.242241203 0.117761111002 -0.666666666667 300.0 4.0 4.0 -0.00333204562885 0.5 -0.00431185045479 0.5 -0.00346049344604 0.5 -0.00122682301069 0.5 -0.0199978307893 0.5 1566.13236781
-0.325594612448 1.65838308223 0.975 1.42 2.9 3.26 1.966 1.0 -0.0287067942676 0.67613579752 24.2490431935 0.11823468352 -0.666666666667 300.0 4.0 4.0 -0.00332356577837 0.5 -0.00430730107672 0.5 -0.00345266363255 0.5 -0.00124166585868 0.5 -0.0199985752733 0.5 1566.72142476
-0.32560821858 1.65736195092 0.975 1.46 2.9 3.26 1.966 1.0 -0.0286942209379 0.677991523999 24.2458673375 0.119052473314 -0.666666666667 300.0 4.0 4.0 -0.00333023820231 0.5 -0.0043024615567 0.5 -0.0034494095841 0.5 -0.00125383781702 0.5 -0.0199999617707 0.5 1567.63367767
-0.325625600871 1.65711266503 0.975 1.5 2.9 3.26 1.966 1.0 -0.0286950992826 0.677157710484 24.2456337332 0.119416076711 -0.666666666667 300.0 4.0 4.0 -0.00333307222857 0.5 -0.00430211651977 0.5 -0.0034522786932 0.5 -0.00126986152588 0.5 -0.0199998329645 0.5 1568.86407445
-0.324525981263 1.68678726478 1.0 0.7 2.9 3.26 1.966 1.0 -0.0284190199234 0.680897297627 24.232611908 0.101316422545 -0.666666666667 300.0 4.0 4.0 -0.003324643305 0.5 -0.00433631675801 0.5 -0.00347502434468 0.5 -0.00109061582361 0.5 -0.0199999804153 0.5 1585.73506672
-0.324671279438 1.68169594256 1.0 0.74 2.9 3.26 1.966 1.0 -0.0285251991507 0.679984964637 24.2685310943 0.10319276141 -0.666666666667 300.0 4.0 4.0 -0.00330012074882 0.5 -0.00434266880115 0.5 -0.0034822384223 0.5 -0.00110668424735 0.5 -0.0199999559263 0.5 1580.0860186
-0.324778224954 1.67800468123 1.0 0.78 2.9 3.26 1.966 1.0 -0.0285832944554 0.678369545778 24.2838384765 0.104704358704 -0.666666666667 300.0 4.0 4.0 -0.00328876008444 0.5 -0.00434546157407 0.5 -0.00348250041398 0.5 -0.00111674443285 0.5 -0.019998310615 0.5 1574.94258138
-0.324863607491 1.67552276357 1.0 0.82 2.9 3.26 1.966 1.0 -0.0286000166263 0.678791503936 24.2926397012 0.105657144251 -0.666666666667 300.0 4.0 4.0 -0.0032801376657 0.5 -0.00434607954661 0.5 -0.00348791378997 0.5 -0.00113483021537 0.5 -0.0199998124614 0.5 1570.49235926
-0.324989349516 1.67205736946 1.0 0.86 2.9 3.26 1.966 1.0 -0.0286161340554 0.678787058983 24.298961797 0.107172670296 -0.666666666667 300.0 4.0 4.0 -0.00328124163702 0.5 -0.00434704654268 0.5 -0.00348688490266 0.5 -0.00114638030113 0.5 -0.0199997080545 0.5 1566.25556749
-0.32509104633 1.6696081233 1.0 0.9 2.9 3.26 1.966 1.0 -0.0286536216051 0.678828271297 24.29759521 0.108720770427 -0.666666666667 300.0 4.0 4.0 -0.00327957487269 0.5 -0.00434913684649 0.5 -0.00349073548468 0.5 -0.00115464717268 0.5 -0.019995532664 0.5 1562.52183159
-0.325189076574 1.66719686277 1.0 0.94 2.9 3.26 1.966 1.0 -0.0286633738642 0.678876121569 24.299679805 0.109956665326 -0.666666666667 300.0 4.0 4.0 -0.00328281173491 0.5 -0.00435112026058 0.5 -0.00349322202856 0.5 -0.00116719841088 0.5 -0.0199980208673 0.5 1559.95277653
-0.325253516727 1.66636375767 1.0 0.98 2.9 3.26 1.966 1.0 -0.0286906120488 0.679066376678 24.2945585005 0.111163000692 -0.666666666667 300.0 4.0 4.0 -0.00328405683087 0.5 -0.00434994234212 0.5 -0.00349127470771 0.5 -0.00117681753013 0.5 -0.0199999980581 0.5 1558.78600085
-0.32532006828 1.6657975875 1.0 1.02 2.9 3.26 1.966 1.0 -0.0287127629129 0.678079298371 24.2914882676 0.112081080634 -0.666666666667 300.0 4.0 4.0 -0.00328859286523 0.5 -0.00434723417502 0.5 -0.00348779969953 0.5 -0.00118865693644 0.5 -0.0199988530124 0.5 1558.77704425
-0.325339277783 1.66615592153 1.0 1.06 2.9 3.26 1.966 1.0 -0.0287179984937 0.679508917523 24.281347918 0.1128711532 -0.666666666667 300.0 4.0 4.0 -0.00329059718059 0.5 -0.00434266774086 0.5 -0.0034870751306 0.5 -0.00119611261166 0.5 -0.0199999964507 0.5 1559.51786118
-0.325362162068 1.66658547222 1.0 1.1 2.9 3.26 1.966 1.0 -0.0287302539235 0.679802236588 24.2675650906 0.113568429303 -0.666666666667 300.0 4.0 4.0 -0.00329494992068 0.5 -0.00434081191888 0.5 -0.0034860703835 0.5 -0.00120408765532 0.5 -0.0199999952464 0.5 1560.6383734
-0.325414477009 1.66629954184 1.0 1.14 2.9 3.26 1.966 1.0 -0.0287244838264 0.67918272138 24.2633666551 0.114279095712 -0.666666666667 300.0 4.0 4.0 -0.00330449323009 0.5 -0.00433585969341 0.5 -0.00347852386693 0.5 -0.00121768724158 0.5 -0.0199932662244 0.5 1561.85759399
-0.325451498668 1.66563778419 1.0 1.18 2.9 3.26 1.966 1.0 -0.0286911944237 0.679638789907 24.2530660685 0.114805984973 -0.666666666667 300.0 4.0 4.0 -0.00331703628459 0.5 -0.00432778179317 0.5 -0.00347490535438 0.5 -0.00123629832174 0.5 -0.0199987737847 0.5 1562.98006151
-0.325474119995 1.66405396768 1.0 1.22 2.9 3.26 1.966 1.0 -0.0287072888068 0.678195822556 24.250336473 0.115506883259 -0.666666666667 300.0 4.0 4.0 -0.00332237347032 0.5 -0.00432588575051 0.5 -0.00347082683266 0.5 -0.00124857419675 0.5 -0.0199980879774 0.5 1563.88753758
-0.325510350461 1.66338517519 1.0 1.26 2.9 3.26 1.966 1.0 -0.0287083486854 0.679681535877 24.2523507435 0.116342813131 -0.666666666667 300.0 4.0 4.0 -0.00332066958686 0.5 -0.00432151032399 0.5 -0.00346912049035 0.5 -0.00126317960688 0.5 -0.019999876017 0.5 1564.55207404
-0.325526070318 1.66193955398 1.0 1.3 2.9 3.26 1.966 1.0 -0.028706016168 0.679032733406 24.2495030465 0.116993440118 -0.666666666667 300.0 4.0 4.0 -0.00332362080369 0.5 -0.00431813633752 0.5 -0.00346767254701 0.5 -0.00127964641966 0.5 -0.0199998105605 0.5 1565.04494567
-0.325590228873 1.66050623989 1.0 1.34 2.9 3.26 1.966 1.0 -0.0287119807709 0.679460703101 24.2564939956 0.117988563915 -0.666666666667 300.0 4.0 4.0 -0.00331936310702 0.5 -0.00431380709733 0.5 -0.0034650567062 0.5 -0.00129292365988 0.5 -0.0199992978611 0.5 1565.50776926
-0.325620372401 1.65923427489 1.0 1.38 2.9 3.26 1.966 1.0 -0.0287380844621 0.67923003084 24.2619245173 0.118701190656 -0.666666666667 300.0 4.0 4.0 -0.00331760938179 0.5 -0.00431243238929 0.5 -0.003463283743 0.5 -0.00130930116481 0.5 -0.019997781888 0.5 1566.10013863
-0.325630664468 1.65839721604 1.0 1.42 2.9 3.26 1.966 1.0 -0.0287482371157 0.678819990409 24.263362924 0.119227423195 -0.666666666667 300.0 4.0 4.0 -0.00331726048203 0.5 -0.00430896161145 0.5 -0.0034618904406 0.5 -0.00132558161764 0.5 -0.019998967126 0.5 1566.94515856
-0.325643617324 1.65766104459 1.0 1.46 2.9 3.26 1.966 1.0 -0.0287713688953 0.677566898265 24.2683637619 0.119759415774 -0.666666666667 300.0 4.0 4.0 -0.00331398447338 0.5 -0.00430732889756 0.5 -0.00346141571705 0.5 -0.00134310623628 0.5 -0.0199994584355 0.5 1568.09776437
-0.32564937268 1.65722673243 1.0 1.5 2.9 3.26 1.966 1.0 -0.0287780371311 0.677488566638 24.2685478388 0.120196601358 -0.666666666667 300.0 4.0 4.0 -0.00331377907031 0.5 -0.00430417664578 0.5 -0.00345914052388 0.5 -0.00135857279046 0.5 -0.0199999958754 0.5 1569.54049679
-0.324631243698 1.68603601457 1.025 0.7 2.9 3.26 1.966 1.0 -0.0285370903778 0.68201639007 24.2629709032 0.103009860418 -0.666666666667 300.0 4.0 4.0 -0.00330754537042 0.5 -0.00434055228434 0.5 -0.00348544756252 0.5 -0.00121199037997 0.5 -0.0199998500922 0.5 1582.88453843
-0.324759674937 1.68088806191 1.025 0.74 2.9 3.26 1.966 1.0 -0.0286134230107 0.680714430865 24.2882053291 0.104763614542 -0.666666666667 300.0 4.0 4.0 -0.00328807708564 0.5 -0.00434650570719 0.5 -0.00348800482323 0.5 -0.00122376987912 0.5 -0.019999569851 0.5 1576.97380903
-0.324852768579 1.67717316325 1.025 0.78 2.9 3.26 1.966 1.0 -0.0286532216151 0.680504967107 24.2985218318 0.106177374404 -0.666666666667 300.0 4.0 4.0 -0.0032800555793 0.5 -0.00434894895685 0.5 -0.00349441415788 0.5 -0.00124275674641 0.5 -0.0199998915372 0.5 1571.72336128
-0.324963425974 1.6741310923 1.025 0.82 2.9 3.26 1.966 1.0 -0.0286813555062 0.679877942933 24.3120023245 0.107229961552 -0.666666666667 300.0 4.0 4.0 -0.00327227481873 0.5 -0.00435097945989 0.5 -0.00349569624874 0.5 -0.00125557367669 0.5 -0.0199999943879 0.5 1567.30209613
-0.325064053058 1.670520283 1.025 0.86 2.9 3.26 1.966 1.0 -0.0286749332257 0.680104068891 24.3161892919 0.108412180599 -0.666666666667 300.0 4.0 4.0 -0.00327718499451 0.5 -0.00435346057618 0.5 -0.00349789030584 0.5 -0.00126496698159 0.5 -0.0199805985303 0.5 1563.25296166
-0.325174284238 1.66843099327 1.025 0.9 2.9 3.26 1.966 1.0 -0.0287104741211 0.680383338655 24.3179126637 0.109972683214 -0.666666666667 300.0 4.0 4.0 -0.0032731128404 0.5 -0.00435306904226 0.5 -0.00349833072009 0.5 -0.00127826103996 0.5 -0.0199974992514 0.5 1559.86394815
-0.325249273637 1.66649404988 1.025 0.94 2.9 3.26 1.966 1.0 -0.0287399164658 0.67978899235 24.3171072456 0.111206966053 -0.666666666667 300.0 4.0 4.0 -0.00327134550373 0.5 -0.00435488598456 0.5 -0.00350009212914 0.5 -0.00129528565281 0.5 -0.0199996237462 0.5 1557.74380778
-0.325317905902 1.66579088557 1.025 0.98 2.9 3.26 1.966 1.0 -0.0287620942047 0.680232500628 24.3164065383 0.112206039928 -0.666666666667 300.0 4.0 4.0 -0.00326845755531 0.5 -0.0043524857707 0.5 -0.00349962905559 0.5 -0.00130825846774 0.5 -0.0199947963433 0.5 1557.05334584
-0.325359732607 1.66565800808 1.025 1.02 2.9 3.26 1.966 1.0 -0.0287849098591 0.68006074193 24.3097327297 0.113116987269 -0.666666666667 300.0 4.0 4.0 -0.00327218982122 0.5 -0.004351688838 0.5 -0.00349883259924 0.5 -0.00132038233885 0.5 -0.0199999997125 0.5 1557.48665293
-0.325400665355 1.665967937 1.025 1.06 2.9 3.26 1.966 1.0 -0.0287847450451 0.680471210498 24.3013623212 0.113863950547 -0.666666666667 300.0 4.0 4.0 -0.0032777239243 0.5 -0.00435290111733 0.5 -0.00350069322763 0.5 -0.00132902206632 0.5 -0.01999902001 0.5 1558.6019466
-0.325426461309 1.66596704898 1.025 1.1 2.9 3.26 1.966 1.0 -0.0288178485168 0.680395028132 24.3012148302 0.114680288587 -0.666666666667 300.0 4.0 4.0 -0.00327760727834 0.5 -0.00434387501315 0.5 -0.0034935786893 0.5 -0.00134256404273 0.5 -0.0199973270969 0.5 1560.019992
-0.325444430038 1.66553929673 1.025 1.14 2.9 3.26 1.966 1.0 -0.0288210912427 0.679467748603 24.2890254356 0.115261704162 -0.666666666667 300.0 4.0 4.0 -0.00327905475815 0.5 -0.00434165475337 0.5 -0.00349111258394 0.5 -0.0013603822212 0.5 -0.0199995750147 0.5 1561.4736144
-0.325464797951 1.66457446233 1.025 1.18 2.9 3.26 1.966 1.0 -0.0287588291747 0.679962164958 24.2739560763 0.115701640048 -0.666666666667 300.0 4.0 4.0 -0.00330047063455 0.5 -0.00433605385307 0.5 -0.00348708864792 0.5 -0.00136925893985 0.5 -0.019999951397 0.5 1562.79271927
-0.325496327343 1.66345988576 1.025 1.22 2.9 3.26 1.966 1.0 -0.0287650494575 0.678736086779 24.2701914746 0.116165045044 -0.666666666667 300.0 4.0 4.0 -0.00330959609502 0.5 -0.00433187453901 0.5 -0.00347992733978 0.5 -0.00138937675871 0.5 -0.0199984530913 0.5 1563.88484448
-0.325526378627 1.66280641214 1.025 1.26 2.9 3.26 1.966 1.0 -0.0287623987682 0.680077338703 24.2739667488 0.116877524687 -0.666666666667 300.0 4.0 4.0 -0.0033051210586 0.5 -0.00432738606769 0.5 -0.00347803226949 0.5 -0.00140515902045 0.5 -0.0199999188913 0.5 1564.74205219
-0.325547963702 1.66162087865 1.025 1.3 2.9 3.26 1.966 1.0 -0.0287672534517 0.679400041309 24.2726947185 0.117524079487 -0.666666666667 300.0 4.0 4.0 -0.00330342777411 0.5 -0.00432500965125 0.5 -0.00347764571168 0.5 -0.00142032088823 0.5 -0.0199991530307 0.5 1565.44619186
-0.32559098095 1.66031503036 1.025 1.34 2.9 3.26 1.966 1.0 -0.0287770904247 0.679390487611 24.2796735882 0.11836014373 -0.666666666667 300.0 4.0 4.0 -0.00330429885701 0.5 -0.00432037429353 0.5 -0.00347410928587 0.5 -0.00143846169659 0.5 -0.0199997680822 0.5 1566.13639876
-0.325614693929 1.65897357812 1.025 1.38 2.9 3.26 1.966 1.0 -0.0287963998651 0.679218071684 24.2860485858 0.119118988614 -0.666666666667 300.0 4.0 4.0 -0.00330178891904 0.5 -0.00431831187459 0.5 -0.00347556092364 0.5 -0.00145495012555 0.5 -0.0199990076941 0.5 1566.96187175
-0.325635820746 1.65809172034 1.025 1.42 2.9 3.26 1.966 1.0 -0.028831834113 0.679208878008 24.2894300929 0.119839848883 -0.666666666667 300.0 4.0 4.0 -0.0032936779559 0.5 -0.00431575428154 0.5 -0.00347068347285 0.5 -0.00147069675607 0.5 -0.019997253169 0.5 1568.03129599
-0.325639258846 1.65748086629 1.025 1.46 2.9 3.26 1.966 1.0 -0.0288324494795 0.67812151036 24.2901245304 0.12015892164 -0.666666666667 300.0 4.0 4.0 -0.00329800852715 0.5 -0.00431306886742 0.5 -0.00347026158781 0.5 -0.00148830231499 0.5 -0.0199994953036 0.5 1569.38503782
-0.325640042435 1.65718349017 1.025 1.5 2.9 3.26 1.966 1.0 -0.0288408514294 0.677584123429 24.2909585275 0.120507315011 -0.666666666667 300.0 4.0 4.0 -0.00329755264961 0.5 -0.00431052565611 0.5 -0.00346888427977 0.5 -0.00150527994905 0.5 -0.0199999937537 0.5 1570.99577714
-0.324687614031 1.68472716295 1.05 0.7 2.9 3.26 1.966 1.0 -0.0286177857218 0.681229990414 24.2854657163 0.103878021154 -0.666666666667 300.0 4.0 4.0 -0.00329921476161 0.5 -0.00435058049647 0.5 -0.00349768550076 0.5 -0.00139640417912 0.5 -0.0199999957398 0.5 1580.96437372
-0.324809400216 1.67969169527 1.05 0.74 2.9 3.26 1.966 1.0 -0.0286996877109 0.68194208172 24.3147965737 0.105853818812 -0.666666666667 300.0 4.0 4.0 -0.00327100239071 0.5 -0.00435468387018 0.5 -0.00350353722353 0.5 -0.00140664726896 0.5 -0.0199999999423 0.5 1574.82067712
-0.324929146092 1.67551082248 1.05 0.78 2.9 3.26 1.966 1.0 -0.028720380152 0.681008195987 24.3289733708 0.10712798563 -0.666666666667 300.0 4.0 4.0 -0.0032668521332 0.5 -0.00435527841517 0.5 -0.00350683208453 0.5 -0.00141717790513 0.5 -0.0199995012447 0.5 1569.51743869
-0.325014841175 1.67268041216 1.05 0.82 2.9 3.26 1.966 1.0 -0.0287370072974 0.680388760805 24.3337057003 0.108107157036 -0.666666666667 300.0 4.0 4.0 -0.00326202148267 0.5 -0.00436116304395 0.5 -0.00350628495939 0.5 -0.00143643940654 0.5 -0.0199999614341 0.5 1565.19309351
-0.325113229114 1.66965891314 1.05 0.86 2.9 3.26 1.966 1.0 -0.0287482463469 0.680115234023 24.3347641008 0.109260665992 -0.666666666667 300.0 4.0 4.0 -0.00326498441087 0.5 -0.00436245325098 0.5 -0.00350983464858 0.5 -0.00145276914803 0.5 -0.0199999989738 0.5 1561.39571459
-0.325201835374 1.66720917642 1.05 0.9 2.9 3.26 1.966 1.0 -0.0287714710333 0.680415269493 24.3374143066 0.110604223801 -0.666666666667 300.0 4.0 4.0 -0.00326127317439 0.5 -0.00436270766741 0.5 -0.00351054291683 0.5 -0.00146630770779 0.5 -0.0199996777293 0.5 1558.39608677
-0.325281675162 1.66551705155 1.05 0.94 2.9 3.26 1.966 1.0 -0.0287971342173 0.681086406197 24.340596497 0.111859814174 -0.666666666667 300.0 4.0 4.0 -0.00325799088527 0.5 -0.00436461730235 0.5 -0.00351485072116 0.5 -0.00147879823631 0.5 -0.0199990542575 0.5 1556.73859943
-0.325331047744 1.66490383343 1.05 0.98 2.9 3.26 1.966 1.0 -0.02883048724 0.68018087627 24.3368199692 0.112815786007 -0.666666666667 300.0 4.0 4.0 -0.00325735024372 0.5 -0.00436408070715 0.5 -0.00351304932998 0.5 -0.00149425793819 0.5 -0.0199999905469 0.5 1556.50851308
-0.325370689288 1.66497305239 1.05 1.02 2.9 3.26 1.966 1.0 -0.0288541563965 0.680232330408 24.3327553544 0.113624816949 -0.666666666667 300.0 4.0 4.0 -0.00325646914165 0.5 -0.00436194980523 0.5 -0.00351164629617 0.5 -0.00150733376037 0.5 -0.0199999997661 0.5 1557.34583676
-0.325399527385 1.6652360017 1.05 1.06 2.9 3.26 1.966 1.0 -0.0288527807557 0.680495604588 24.3220551331 0.114326250438 -0.666666666667 300.0 4.0 4.0 -0.00326338047482 0.5 -0.00435925619944 0.5 -0.00351040917997 0.5 -0.00151977292963 0.5 -0.0199991153667 0.5 1558.78305053
-0.325401217936 1.66544911928 1.05 1.1 2.9 3.26 1.966 1.0 -0.0288684046053 0.680525622446 24.3161506758 0.114826890634 -0.666666666667 300.0 4.0 4.0 -0.0032613115666 0.5 -0.0043553441499 0.5 -0.00350381426633 0.5 -0.00153153365361 0.5 -0.0199996841026 0.5 1560.44403361
-0.325439497683 1.66500977757 1.05 1.14 2.9 3.26 1.966 1.0 -0.028849863806 0.680136106123 24.3092027646 0.115400944845 -0.666666666667 300.0 4.0 4.0 -0.00327029500574 0.5 -0.00435186604033 0.5 -0.00350110074429 0.5 -0.00154572469482 0.5 -0.0199931776022 0.5 1562.08238529
-0.32546422663 1.66417546424 1.05 1.18 2.9 3.26 1.966 1.0 -0.0288300278653 0.680010804937 24.3004544937 0.115939085418 -0.666666666667 300.0 4.0 4.0 -0.00328261153274 0.5 -0.00434585506765 0.5 -0.00349499438223 0.5 -0.00156190850839 0.5 -0.0199987715624 0.5 1563.55720614
-0.325468075856 1.66324290264 1.05 1.22 2.9 3.26 1.966 1.0 -0.0288478895085 0.679112130981 24.3031445838 0.116424207191 -0.666666666667 300.0 4.0 4.0 -0.00328087156212 0.5 -0.00434210797189 0.5 -0.00349492670363 0.5 -0.00159040404959 0.5 -0.0199999146837 0.5 1564.80262033
-0.325507241905 1.66211122526 1.05 1.26 2.9 3.26 1.966 1.0 -0.0288128625988 0.680201989378 24.2945563089 0.117025952704 -0.666666666667 300.0 4.0 4.0 -0.00328796989616 0.5 -0.0043378731105 0.5 -0.00349104435292 0.5 -0.00159498082687 0.5 -0.0199998673715 0.5 1565.82760393
-0.325530263694 1.66094119251 1.05 1.3 2.9 3.26 1.966 1.0 -0.0288134149768 0.679521206524 24.2933311325 0.117735797236 -0.666666666667 300.0 4.0 4.0 -0.00329219768593 0.5 -0.00433403978866 0.5 -0.00348979307402 0.5 -0.00161223376869 0.5 -0.0199994775063 0.5 1566.71834798
-0.325569467124 1.65960967271 1.05 1.34 2.9 3.26 1.966 1.0 -0.0288287848348 0.679473005469 24.3037745307 0.118500617082 -0.666666666667 300.0 4.0 4.0 -0.00328917127718 0.5 -0.00433004547536 0.5 -0.00348820478019 0.5 -0.00162852365194 0.5 -0.0199993642373 0.5 1567.60827522
-0.325587348406 1.65856076976 1.05 1.38 2.9 3.26 1.966 1.0 -0.0288532770356 0.678909355842 24.3086642758 0.119119486793 -0.666666666667 300.0 4.0 4.0 -0.00328486235646 0.5 -0.00432850014533 0.5 -0.00348646431208 0.5 -0.00164630738466 0.5 -0.0199989289075 0.5 1568.63285671
-0.325592326841 1.65783436901 1.05 1.42 2.9 3.26 1.966 1.0 -0.0288688386113 0.67874484599 24.3102686043 0.11960758492 -0.666666666667 300.0 4.0 4.0 -0.00328381946608 0.5 -0.00432545731769 0.5 -0.00348383404069 0.5 -0.0016605589463 0.5 -0.0199980450644 0.5 1569.88498724
-0.325603719327 1.65732015206 1.05 1.46 2.9 3.26 1.966 1.0 -0.0288884266556 0.677750328492 24.3129566605 0.120133392037 -0.666666666667 300.0 4.0 4.0 -0.0032812789447 0.5 -0.00432291335032 0.5 -0.0034832834846 0.5 -0.00167785422468 0.5 -0.0199998024544 0.5 1571.39200398
-0.325604151047 1.65708875186 1.05 1.5 2.9 3.26 1.966 1.0 -0.0288945313213 0.677397451636 24.3125045942 0.120464207155 -0.666666666667 300.0 4.0 4.0 -0.00328260103808 0.5 -0.00431981579531 0.5 -0.00348116476104 0.5 -0.00169411195432 0.5 -0.0199999321168 0.5 1573.11857812
-0.324709568144 1.6833813494 1.075 0.7 2.9 3.26 1.966 1.0 -0.0286713331405 0.683323125044 24.3175588304 0.104591661763 -0.666666666667 300.0 4.0 4.0 -0.00328212032764 0.5 -0.00435640000817 0.5 -0.00351415900188 0.5 -0.00160671995826 0.5 -0.0199993661323 0.5 1579.97651874
-0.324850734564 1.67787675925 1.075 0.74 2.9 3.26 1.966 1.0 -0.028728209556 0.681923360532 24.3377799932 0.106324275415 -0.666666666667 300.0 4.0 4.0 -0.00326785745295 0.5 -0.00436292654595 0.5 -0.00351505026329 0.5 -0.00162216093537 0.5 -0.0199992771927 0.5 1573.64380275
-0.324937160309 1.67415169748 1.075 0.78 2.9 3.26 1.966 1.0 -0.0287683570864 0.680826442392 24.3471938272 0.107407613558 -0.666666666667 300.0 4.0 4.0 -0.00325776721282 0.5 -0.0043674150318 0.5 -0.00351830583087 0.5 -0.00163665739212 0.5 -0.019999626446 0.5 1568.3455771
-0.325029695192 1.67080843393 1.075 0.82 2.9 3.26 1.966 1.0 -0.0287728058069 0.680565288596 24.3520889834 0.108414458183 -0.666666666667 300.0 4.0 4.0 -0.003260462814 0.5 -0.00437352795935 0.5 -0.00352157605618 0.5 -0.00165442439192 0.5 -0.0199999072179 0.5 1564.176756
-0.325119424366 1.66818189128 1.075 0.86 2.9 3.26 1.966 1.0 -0.0288095843983 0.679246361256 24.3572504953 0.109592030509 -0.666666666667 300.0 4.0 4.0 -0.00325664474724 0.5 -0.00437589236647 0.5 -0.00352415507228 0.5 -0.00167050681805 0.5 -0.0199967518125 0.5 1560.67733197
-0.325208432997 1.66600994747 1.075 0.9 2.9 3.26 1.966 1.0 -0.0288141885163 0.680837347626 24.3619464892 0.110771472119 -0.666666666667 300.0 4.0 4.0 -0.00324696836853 0.5 -0.00437588571732 0.5 -0.00352742138792 0.5 -0.00169244723324 0.5 -0.0199940461702 0.5 1558.08600831
-0.325272595936 1.66443656063 1.075 0.94 2.9 3.26 1.966 1.0 -0.0288616313517 0.680059253741 24.360599517 0.112113923936 -0.666666666667 300.0 4.0 4.0 -0.00324606065746 0.5 -0.00437727288557 0.5 -0.00352816324197 0.5 -0.00170048242446 0.5 -0.0199998872059 0.5 1556.87800792
-0.325321995694 1.66407153078 1.075 0.98 2.9 3.26 1.966 1.0 -0.0288938842906 0.680091525471 24.3598801696 0.113050203886 -0.666666666667 300.0 4.0 4.0 -0.00324164879536 0.5 -0.00437658958629 0.5 -0.00352827060949 0.5 -0.00171398503025 0.5 -0.0199999666433 0.5 1557.06915629
-0.325368676009 1.66407492436 1.075 1.02 2.9 3.26 1.966 1.0 -0.0289067977446 0.679832452426 24.3560243422 0.113785171748 -0.666666666667 300.0 4.0 4.0 -0.00324229676418 0.5 -0.00437379408868 0.5 -0.00352666879786 0.5 -0.00172626529788 0.5 -0.0199980477975 0.5 1558.25303924
-0.325375251497 1.66447363734 1.075 1.06 2.9 3.26 1.966 1.0 -0.0289262573196 0.680395507847 24.349547888 0.1144696561 -0.666666666667 300.0 4.0 4.0 -0.00324239063991 0.5 -0.00437132205986 0.5 -0.00352396142414 0.5 -0.00173971217528 0.5 -0.0199997462946 0.5 1559.94852322
-0.32540025378 1.66427672527 1.075 1.1 2.9 3.26 1.966 1.0 -0.0289183149767 0.679908018382 24.3402952666 0.114990287065 -0.666666666667 300.0 4.0 4.0 -0.00325176885959 0.5 -0.00436651052606 0.5 -0.00351685054636 0.5 -0.00175045653713 0.5 -0.0199962395565 0.5 1561.79153518
-0.325413351199 1.66403670708 1.075 1.14 2.9 3.26 1.966 1.0 -0.0289039814536 0.680074573591 24.3329908101 0.115472507048 -0.666666666667 300.0 4.0 4.0 -0.00325711903901 0.5 -0.00436264535569 0.5 -0.0035145307469 0.5 -0.00176646745659 0.5 -0.0199990970808 0.5 1563.56253212
-0.32542248174 1.66356690251 1.075 1.18 2.9 3.26 1.966 1.0 -0.0288920472397 0.680142225849 24.3244837446 0.115917273166 -0.666666666667 300.0 4.0 4.0 -0.00326244707127 0.5 -0.00435824491975 0.5 -0.00351286175091 0.5 -0.00178442764396 0.5 -0.0199998694873 0.5 1565.15296499
-0.325453505677 1.66239867354 1.075 1.22 2.9 3.26 1.966 1.0 -0.0288736888421 0.68034828002 24.323708918 0.11647216146 -0.666666666667 300.0 4.0 4.0 -0.00326498264907 0.5 -0.00435466159023 0.5 -0.00350636554147 0.5 -0.00179714763239 0.5 -0.0199984901521 0.5 1566.51977439
-0.325464486467 1.66175868677 1.075 1.26 2.9 3.26 1.966 1.0 -0.0288625639734 0.679394810967 24.318171627 0.116847233104 -0.666666666667 300.0 4.0 4.0 -0.00327169329489 0.5 -0.00434911257413 0.5 -0.00350584838564 0.5 -0.0018145118492 0.5 -0.0199999180932 0.5 1567.68482787
-0.325500922381 1.66029450658 1.075 1.3 2.9 3.26 1.966 1.0 -0.0288669854156 0.679240278355 24.3223561411 0.117631783451 -0.666666666667 300.0 4.0 4.0 -0.00327506804974 0.5 -0.00434450204094 0.5 -0.00350426499018 0.5 -0.00183007443559 0.5 -0.0199996105594 0.5 1568.73371982
-0.325521120573 1.65904275814 1.075 1.34 2.9 3.26 1.966 1.0 -0.0288908633552 0.678943696917 24.3268804875 0.11832888507 -0.666666666667 300.0 4.0 4.0 -0.00327095748189 0.5 -0.00434166716604 0.5 -0.00350059722139 0.5 -0.00184641165162 0.5 -0.0199997689348 0.5 1569.7900544
